"alicia","bat2","bat3","bat4","bat5","bat6","bat7","bella","betty","black-panther","c","cat","cc","ccc","ccs","cerce","cerceson","cindy","cs","d","dcd","dd","ddld","eve","falcon","flapper","fran","gayle","gremlin","hera","hilga","hulk","jenna-bat","jupiter","kelly","ldc","lds","lsd","mabel","marce","no-band","ola","opal","piper","queen","r","rc","rina","s","sam6","sc","scc","scs","sd","shania","sheldon","six","snow","son-of-ola","speedster","ss","sss","streblick","vampison","vixen","zaria","zelda"
2.04138192382539,2.39843561493554,2.71566021222042,1.24141649227391,1.59581436322617,2.37097485828072,2.11100669509243,1.77426736014638,2.43641938693426,1.97897089239502,1.94949277417147,2.14336781605683,2.61825241774609,2.23113884934108,1.92556967862569,1.65811115770126,3.4831638710084,2.42586460024457,2.00026379037534,1.39191013509011,1.37658888465012,1.36053074472088,1.62791481014013,2.35154110676074,1.50249763679165,2.1273130433313,2.53246850316362,2.85733183047409,1.97806671512962,3.01328189121308,1.70224445980969,1.81105267060206,1.81777243942968,3.09437181054546,2.23192382053254,4.3297905650498,1.79660603191053,1.99831123368428,2.89812671952455,2.00235582238971,2.0650000376288,2.02091828893872,2.89376702088688,2.06360919018668,2.81486135076553,3.10107504384687,0,2.86287163991022,1.99696869665732,2.15583096074346,1.74993404466514,1.97179419689388,2.88984522190212,1.48835071075244,3.00880331605014,2.09868828178957,2.13455491052364,1.85284233921974,2.17448620774837,2.29451817017243,2.14011758071563,1.95900563814153,3.29064193210391,3.01956875322667,1.87302182753146,1.9104924388819,2.75658600923183
2.34891839548657,3.68537052550315,3.15338921197737,2.53676812756807,2.34079864852167,2.86549544504935,3.04643503427547,2.34717396168312,3.48655197609828,3.09325942084227,3.17788994335439,2.12631809084994,3.22592455374538,3.36044655080597,3.35481268378712,2.7610564510578,2.98549326022058,3.34471627798711,2.9547254262968,2.97277331843804,2.98981268207389,3.28378361672363,2.32400715127139,3.95024247790551,2.13165423408722,2.47334696969816,3.3967294637082,3.62806488612248,2.7361596430069,2.4739399768199,3.07005648077351,2.73035454767691,2.90934481737897,2.99435359989626,2.64932751300796,4.84765272705123,3.06433503960952,3.30581796921074,3.59532539235754,2.70460794976795,3.30136382581529,3.59461637033261,2.45130109651855,2.63706734063808,2.5621440552027,4.21877067402895,2.86287163991022,0,3.67565292466168,2.65808729574105,2.9099008028378,3.27953304691515,3.8430436566012,2.6024227405802,1.77683445079978,2.58256561075793,3.74634893836435,2.75984119072395,3.42735069175831,2.54120457373003,2.68546194213757,3.00765667594199,3.63112518729696,2.95761402545456,2.5607945214186,2.32126314324024,2.44826877830663
2.18766163874543,2.04066407195205,2.52753240694895,2.12455241585918,2.28347093011416,2.08715994326855,1.90401583818345,2.58676070349074,1.5761979355127,1.52635847734875,2.04892738818729,2.3753855310809,2.19024474582222,2.53319112769812,0.986443554826661,1.78317429509215,3.3929107962158,1.8696114247411,1.39509224805557,1.27973238762688,1.34122347978786,1.99378850099462,2.08166781322788,1.6051132164534,2.25600367988185,2.98683576342853,1.9279505008675,2.54112362030128,1.98431794872418,2.75164248636105,1.61601105012761,1.85199950543764,1.43712688772886,2.55924715147039,2.60953512722789,3.55607867858767,1.64829646649706,1.59955572703653,2.22211490146369,2.2972999447577,1.6939588019245,1.77402075689279,3.13513402855212,2.57867187427194,2.93637530031984,2.6157058468369,1.99696869665732,3.67565292466168,0,2.32562408602582,1.44717649855913,1.25181100413635,1.9071506839622,2.41418102747822,3.99114711861869,2.6822169559047,1.82985951673709,2.67089389232894,1.57495320667107,2.9018702479093,2.51467711498712,1.65555911670436,4.06964405728843,2.81338295623087,1.82098959181244,2.24918840619795,2.75636900083635
2.03174732939201,2.62192530143307,2.88927351496173,2.32538023087274,1.6022962698159,2.41633140543814,2.36626530234961,2.47838199142947,2.05360029262719,2.30607287378765,2.5740162621438,1.36119604568806,2.28441967050356,2.1983672254618,1.91537719776602,2.31080812108747,3.29476559954503,2.28220556738486,1.77218689994191,1.76823747611966,1.4796184070592,1.98017778259267,1.43465778248824,2.54434583598957,1.4703214130759,2.62847234212929,2.26848808302705,2.63104880767161,2.13362809861709,2.22779531331775,1.64439872562905,1.83926704645836,1.98747954711915,2.21997013179235,2.72176961794239,3.33498872319979,1.75996622051324,1.79859190111357,2.5719275483012,2.41251444397801,1.44837488683346,1.67374929338114,2.74645935486582,2.54000865243795,2.8975683439508,3.29776986512702,2.15583096074346,2.65808729574105,2.32562408602582,0,1.85501355574073,1.77804628721788,2.5636414076138,1.71562032242101,3.28707031804538,2.34601202285495,2.20956815793287,1.90143161833641,2.12562942522042,2.52608669697959,2.26589205032531,1.80496672677686,3.65351163822835,2.68528265940848,1.77323745085075,2.24447213142776,2.71884385602916
1.83838948566911,2.21304406857543,1.84467038746862,1.57286549091293,1.93978522892287,1.64818131023773,1.60447615271055,2.17350905945284,1.86463988113521,1.56816560577621,2.11883936628879,1.51436730674596,1.79872664227613,1.78167048915778,1.28143903787076,1.31013712947292,2.7778240936522,1.95231259987905,1.21655818722205,1.39992152017073,1.01417002009855,1.94384682494403,1.50627374139507,1.85112077599554,1.58448983917604,2.56309658809007,2.47602804864091,2.71258431592856,1.64160655100897,2.17083019817166,1.7368463369085,1.57491908373812,0.81575310905196,2.35096485273541,2.56230944292958,3.86581036552135,1.55813303741263,1.40418939561645,2.59117251456642,1.6178142028019,1.68359617002676,1.62385216156943,2.9791315534906,2.57575961364793,2.78708984310377,3.01198084954355,1.74993404466514,2.9099008028378,1.44717649855913,1.85501355574073,0,1.35422816141038,2.23279061251657,1.65833458517191,3.5096453828118,2.03116601899558,1.63609481508648,1.87372532661863,1.40205199453844,2.51855636662616,2.13537548030839,1.52726231057988,3.35427205075161,2.19124634057421,1.50755634889503,1.72191361338751,2.68998881194965
2.0051057734196,1.95978189740928,2.71898085205371,2.13150959719926,1.80501534350901,2.04661775645677,1.6666733025051,2.45383042210917,1.15731997519478,1.41653065462779,2.25683999154554,1.79133296598269,1.62250203831114,2.13349223246997,0.64319555476135,1.89757734359709,3.25516304866397,1.82541544652909,1.09880459021522,1.07742869167057,0.902878812888063,1.72663043511234,1.67505214649402,1.89411511164048,1.64731018746965,2.54927528418272,1.9011899382942,2.58893256194894,1.43319621244457,2.11378733348563,1.38905321448312,1.5317730794697,1.30489130443274,2.33017454199824,2.52324965033019,3.58510725952933,1.61963625367179,1.36911903348577,2.05696509286205,1.94650270799311,1.12766227018429,1.60172062211293,2.72950284287627,2.45375067839851,2.67707378584719,3.06180569074044,1.97179419689388,3.27953304691515,1.25181100413635,1.77804628721788,1.35422816141038,0,1.61090053411398,1.83539462578847,3.60321112682456,2.36950630999707,1.69048821267819,2.18793559080463,1.43973935102316,2.52637671775948,2.21940816576781,1.05448793397934,4.16620523190771,2.59269816449952,1.53348926539806,1.79790901279936,2.59492927610617
2.15185327091704,1.70221811981849,3.26949476022903,2.87282509413156,2.49195211309313,2.20609062734013,2.34197590050934,2.77073603527655,1.42495523283447,2.01497679702698,3.09360097257074,2.29815765366295,2.16176027733344,2.65868708076277,1.53111563045366,2.6086693642394,3.52632144864024,2.0591814339492,1.80508860432125,2.07575576990988,2.15813967319828,2.87518247660088,2.57934077369981,1.96886852937509,2.54963676578185,2.75825458304376,2.15054380660396,2.81068203712088,2.11158030668435,2.44444354012532,2.41512594257652,2.39234747704243,2.08703906787277,2.43644493156439,2.9430749927614,2.99779064629752,1.87931032742141,1.68569289595288,2.09245136411607,2.47217932113001,1.9299187485359,2.09882825296754,2.8600051639989,2.74225118149411,2.85524138151714,3.59255996081402,2.88984522190212,3.8430436566012,1.9071506839622,2.5636414076138,2.23279061251657,1.61090053411398,0,2.83662769641631,4.05048380594102,2.46620475098561,2.0314555949003,3.38749610972432,1.75776666474734,2.6118154097693,2.79230704323281,1.66869737061236,4.83039910637236,2.77242509224753,2.0154779246288,2.17669649982688,2.63852602600348
2.15723597593071,2.4870680210967,2.87979279551652,1.84466074352823,1.84310820335342,2.50642694090478,2.29318175137715,2.05928197930464,2.26141568794221,2.16140762206504,2.49015856851767,1.62317449601463,2.03242986856482,1.54545661540404,1.92125389280667,2.01274021017426,3.45067006405794,2.4760513170773,1.93466072583303,1.63601238999015,1.41301994125568,1.78999241643343,1.30255036148733,2.54653039568799,0.842443769198147,2.23646962868405,2.85927575867463,3.14694151999334,1.7152456771209,2.3802122785793,2.02396163264804,1.6463982807479,1.73000748143401,2.70073228003387,2.63978985391706,4.31654137906341,1.91189656046679,1.9689522905445,3.00384931744614,1.89277546220853,1.93983455080606,2.01280821087348,2.8154271274696,2.64430261293088,2.97202330070186,3.63934708550849,1.48835071075244,2.6024227405802,2.41418102747822,1.71562032242101,1.65833458517191,1.83539462578847,2.83662769641631,0,2.81205953717715,2.04082046576625,2.17550374601737,1.46133132802031,2.12085826948659,2.32086830852864,1.95639195040739,1.88166120597567,3.13668155548213,2.80562028774049,2.02481744532396,1.82756110692806,2.97065737705271
2.60507656378743,3.52951037606676,3.82233574746131,3.0141151501992,2.81397753332324,3.39147731839762,3.72740107315016,2.29173972706603,3.50095500378427,3.18139374653888,3.5320654835064,2.94949423766671,3.35198041784534,3.61395354068494,3.60470754032406,3.0337577729409,3.56961690187592,3.34990446025204,3.39465861483816,3.08437052810429,3.42415827172656,3.61967766502738,2.74078118223121,4.14454836717583,2.55281309205954,2.32154849478842,3.52859371254039,4.129411446683,2.69617635141782,3.07726036107217,3.44414295925805,2.86309228601576,3.31397733254501,3.5421551475337,2.32662207315002,5.10137752013164,3.30399562451806,3.55998369205409,3.5141951434589,2.80080807197283,3.63647767188357,4.09945606662314,1.89404994190711,2.82223485873753,2.36541207376717,4.56641585456218,3.00880331605014,1.77683445079978,3.99114711861869,3.28707031804538,3.5096453828118,3.60321112682456,4.05048380594102,2.81205953717715,0,2.83269617917427,4.24010614761515,3.30073558702328,3.84132707513089,2.3345155767664,2.4912013045341,3.16810261854597,3.74519259472337,3.31020580875434,2.81960482199184,2.52364222370419,2.3549417798428
1.81469597867472,1.7568456055544,2.48024703861073,1.79148235639557,1.92631506741777,2.11283390126776,2.4207289410033,1.30274835546492,2.56186139006992,2.19361633419941,3.1289048886732,1.71177093352491,2.51490761671706,2.07941970218767,2.19756672324208,1.77697704421512,2.8469126987061,2.65399863326891,2.36839894581646,2.2496432424908,2.20231416777518,2.55451256836216,1.80009988955544,2.27412488003173,1.82719570179194,1.54486075244965,3.10816946334443,3.3332056626927,1.84505326291167,2.53718738835552,2.63266629035668,2.25040698675759,2.16091083400701,2.75454905491746,2.48616800103274,4.14460615607283,1.81715784645481,1.76557052929792,3.21446871305487,1.54193379839761,2.47110967284364,2.17800196193174,2.66667122494262,2.3319444011935,2.77728194292274,4.02633581610647,2.09868828178957,2.58256561075793,2.6822169559047,2.34601202285495,2.03116601899558,2.36950630999707,2.46620475098561,2.04082046576625,2.83269617917427,0,2.03437382248597,2.55854551694784,1.86723657219599,1.19212457276395,2.08219275303087,1.91991810752869,3.18295015615612,2.05333949489449,2.03722937892847,1.21820453355492,2.67394146713818
2.38810375413,1.97144507034759,2.5878467039342,2.0344306965796,2.31929172935899,2.07127819481439,1.94672520384954,2.55285147508064,2.21216110587317,2.25052792605152,2.82187466931147,2.04714609410406,2.42276424403687,1.81951342513008,1.59102461910887,2.12971545821318,3.34622654624105,2.52974543827162,1.93616131542307,1.99824430986188,1.6079330450046,2.1032313988042,2.12748170113733,1.51435270637517,2.19797639279601,2.81225617407318,2.845903392515,2.96783610782098,2.29367074505498,2.84641613680613,2.22898714524682,2.26547649821125,1.90684573161561,2.70076373677058,3.1753887887929,3.8089018533143,1.69217822128596,1.30547495103675,3.10704488407047,2.29143969623743,1.81018594326854,0.931981863071997,3.60865463456411,2.92566453374464,3.5256195304698,3.56981731170046,2.13455491052364,3.74634893836435,1.82985951673709,2.20956815793287,1.63609481508648,1.69048821267819,2.0314555949003,2.17550374601737,4.24010614761515,2.03437382248597,0,2.60070449308367,1.09715194464211,2.66969402495437,2.65039195745108,1.76685995893811,4.01661226288177,2.72854589756179,2.33810331755989,2.14590680596335,3.4522206600631
2.58417235511153,3.19606337909232,2.85783407961716,1.95956131371359,1.81451132958603,2.85435121681795,2.17019158537846,2.53688759699444,2.89322829006262,2.60876815643949,2.57424939413845,2.06791177690612,2.74952609904497,2.32281471912101,2.3793701737721,2.18114706591416,3.60454145469816,2.96083298225249,2.33677927750067,2.0881832501081,1.55739875290322,1.81490531250555,1.98879607788539,3.03564713067014,1.63701412392631,2.52229744683142,3.21683797909839,3.32920416834144,2.12110366067077,2.89654101795058,2.15050534941902,2.09300353506663,2.09071863673459,3.36075284586237,2.88229162761176,4.84528540582239,2.49509791082361,2.55089813807244,3.42761273987051,2.33353989613828,2.34883839517524,2.33725418793952,3.42475998737111,2.74552191692545,3.32337584179564,3.62653152254972,1.85284233921974,2.75984119072395,2.67089389232894,1.90143161833641,1.87372532661863,2.18793559080463,3.38749610972432,1.46133132802031,3.30073558702328,2.55854551694784,2.60070449308367,0,2.59517188297836,2.83692161473393,2.62832201417396,2.37388944328256,3.1139743972089,3.18455700404404,2.18621112283977,2.27252101817906,3.3851312027108
2.05963336806054,1.59010156627064,2.10950791604777,1.99364839683673,2.15514066468139,1.62263278373351,1.97518389171395,2.18819873391942,1.83659059363175,1.57374709672429,2.83375302879621,1.73100798761539,2.04938708115215,2.06568886946983,1.13249867045552,1.64079205801742,2.72778380664922,2.27169798798846,1.72452966434925,1.77631009470324,1.58437612046875,2.15031014289726,1.73212180827599,1.13852777133296,1.97805136338302,2.59079514263288,2.64976209477154,3.0866957258993,1.81264913844161,2.47394883404019,2.08044407169343,2.03800906319587,1.63357198082501,2.22601768238939,2.71521391595875,3.82388356561034,1.57886945554574,0.909486076885108,2.76441178199054,1.83766671229468,1.65083849204147,1.32460470552094,3.1456922141513,2.75820406231861,2.98704585340215,3.47673926312594,2.17448620774837,3.42735069175831,1.57495320667107,2.12562942522042,1.40205199453844,1.43973935102316,1.75776666474734,2.12085826948659,3.84132707513089,1.86723657219599,1.09715194464211,2.59517188297836,0,2.26056574413448,2.31149610455135,1.42965209348827,3.94409939727575,2.10141294822998,1.86947066320419,1.64453802045773,2.90056595517223
1.83153204105206,1.79718723413081,2.9311361904737,2.25370356149485,1.91029991203054,2.33992930359818,2.70696375840912,1.26382204938077,2.55246366175839,2.25601076694334,3.19686736405055,2.01219161069839,2.7103989886004,2.65156028265218,2.35843689812178,1.89177079178348,2.77677177630114,2.55252101499813,2.51393455712264,2.30280714661577,2.45090973749195,2.79326501438455,1.88899896523662,2.53582256623515,1.99529510420803,1.17931669314551,2.90775681624551,3.41971493873911,1.7664644934452,2.67104672705026,2.60781621704025,2.2852985680633,2.52105633920916,2.95104287216896,2.03959451215226,4.18750982377989,1.99707408749313,1.99827482494644,2.93073491561585,1.79282895930987,2.48579149478143,2.6290973889102,2.085710853983,2.149583682421,2.26369916088874,3.96780051080989,2.29451817017243,2.54120457373003,2.9018702479093,2.52608669697959,2.51855636662616,2.52637671775948,2.6118154097693,2.32086830852864,2.3345155767664,1.19212457276395,2.66969402495437,2.83692161473393,2.26056574413448,0,1.68359070271981,1.90744950517926,3.56974433350422,2.06296131245807,1.96737511185576,1.22883029334713,2.23414695852164
1.75084203230913,2.11830249189201,2.83892587948658,2.39360537393153,2.23171940409226,2.28645621369398,2.68317192989176,1.99132027379263,2.0826355937034,2.14217232220886,2.42828012107106,2.10069195139735,2.11315079693276,2.16899923226003,2.13240733663918,1.65500203947262,2.72305905470103,1.72301736012108,1.89572995771355,1.74460329948624,2.02514358518372,2.6536752833442,1.70096428218058,2.37666345167856,1.89739919108353,2.14207587060285,2.38734103532619,2.9890553554325,1.67672926905996,2.33536853622445,2.19255907723397,1.4967101433256,2.06755543492514,2.78752877917848,2.0356256040712,3.779276782575,1.6169621494884,1.84343666577208,2.33590821589611,1.83983970849722,2.10224866425334,2.4492621479704,1.89869709137413,2.49083699404273,2.37551637486157,3.22945630087491,2.14011758071563,2.68546194213757,2.51467711498712,2.26589205032531,2.13537548030839,2.21940816576781,2.79230704323281,1.95639195040739,2.4912013045341,2.08219275303087,2.65039195745108,2.62832201417396,2.31149610455135,1.68359070271981,0,1.5866252817094,3.51434706503004,2.12447141308333,1.92989762270039,1.75733580570738,2.22646393796863
1.46351791779123,1.51234781497061,2.63325592353347,2.04774172113035,1.62151075829542,1.70451250695241,1.81443048825089,2.0872969601842,1.26445715315124,1.41795986803136,2.30795247717526,1.67292804902637,1.67875557062007,2.10763750240984,1.05095529011725,1.58429257809843,2.91882903626604,1.552208507087,1.11775853899702,1.15141759396639,1.2495858173244,2.11646993580836,1.584441596874,1.65452625335002,1.61133634553316,2.04416330591815,1.83495005068026,2.55676645249092,1.20987310935367,2.00666126690218,1.4545936981244,1.35609604022541,1.56525504876657,2.39977500553736,2.05321802218831,3.38711303726404,1.17759388368247,1.00940533673747,1.91598332824661,1.65679657464954,1.10287910829826,1.65637983249811,2.14814381768001,2.05098795746347,2.3676910343361,3.08168023843121,1.95900563814153,3.00765667594199,1.65555911670436,1.80496672677686,1.52726231057988,1.05448793397934,1.66869737061236,1.88166120597567,3.16810261854597,1.91991810752869,1.76685995893811,2.37388944328256,1.42965209348827,1.90744950517926,1.5866252817094,0,4.05136271767317,2.23880598102243,1.30929479696048,1.42712089414656,2.16448274591572
3.79718049068729,3.97306469050782,3.47554482151813,3.14205275129942,3.73969386908645,4.14313640399493,4.13322223900083,3.00765656706613,4.37504993905699,3.96233987800342,4.01491013956198,3.66661308520043,4.12627917106822,3.44035616120269,3.97856401971245,3.06978415293541,4.38686130889967,4.12128425659239,4.05946705004159,3.72304122270594,3.61587492124661,3.68984097367722,3.23015631566193,4.16699611297598,3.35907524090931,3.5914233722094,4.77131174974267,4.73390262181268,3.53727097878623,4.41795431001685,4.01096627851474,3.67151397718106,3.54328003516461,4.39583163078248,3.7963519672598,5.73585074536606,3.68104072757435,3.86759405836261,4.90920634028335,3.33992692069522,4.18825721949845,3.94003422569643,4.41109750827722,4.12822228543837,4.26885938163559,4.80305620389478,3.29064193210391,3.63112518729696,4.06964405728843,3.65351163822835,3.35427205075161,4.16620523190771,4.83039910637236,3.13668155548213,3.74519259472337,3.18295015615612,4.01661226288177,3.1139743972089,3.94409939727575,3.56974433350422,3.51434706503004,4.05136271767317,0,3.63031227360599,3.75781191186855,3.53621035661278,4.39763391922499
2.19905949988954,2.45062849911049,2.24451330280463,2.73187516534835,2.8124786683112,2.08114668928307,2.8799719396439,2.14794296995597,2.50558422102926,2.32378928023551,3.34093991981646,2.02593250841786,2.43156571870609,2.74131690863472,2.37900898507027,1.89307035223791,1.71023089493515,2.4074040789013,2.40648120300644,2.5281918076415,2.62190051456227,3.10197049016354,2.07782820894158,2.54370761073843,2.56796754804441,2.66567234147725,3.16134689200285,3.60056420115547,2.14714076793404,2.5648667964115,2.8232672628093,2.47966826070719,2.23560065570663,2.39920222072919,2.73229334036964,4.26191927518464,2.39867066574628,2.07407004648841,2.95717450521791,2.09338729364579,2.62080215523675,2.77870329346754,2.81604489165669,3.17439066950392,2.47699034995721,3.80942797712276,3.01956875322667,2.95761402545456,2.81338295623087,2.68528265940848,2.19124634057421,2.59269816449952,2.77242509224753,2.80562028774049,3.31020580875434,2.05333949489449,2.72854589756179,3.18455700404404,2.10141294822998,2.06296131245807,2.12447141308333,2.23880598102243,3.63031227360599,0,2.14519461242888,1.94022726523292,2.48309040532779
1.09424755087854,2.10981369889554,2.48225178003917,1.87359637011822,1.37671776470147,1.7183053273492,1.80315446946472,1.72921561500707,1.62650212965184,1.49465827344026,2.12749683058799,1.61784985432075,2.10196722005304,2.5236388486031,1.50884939017598,1.47660741693359,2.7361804300381,1.51956726868606,1.3328238974151,1.27272254825729,1.40849151983107,2.0369229368145,1.68626523442952,2.20993324922593,1.67417248345485,1.90605670910564,1.84604514388181,2.53971157542101,1.33971451352526,2.28839650655584,1.4836036353536,1.49817198493323,1.43230150270745,2.40866824544098,1.57465840511591,3.63857994977577,1.58765607606423,1.61191988029426,1.85011890438353,1.80806013062137,1.58133957283862,2.13116154031515,2.10076494567303,1.75035554940242,1.69850324248808,2.88152985725604,1.87302182753146,2.5607945214186,1.82098959181244,1.77323745085075,1.50755634889503,1.53348926539806,2.0154779246288,2.02481744532396,2.81960482199184,2.03722937892847,2.33810331755989,2.18621112283977,1.86947066320419,1.96737511185576,1.92989762270039,1.30929479696048,3.75781191186855,2.14519461242888,0,1.46884453529282,1.57335573501019
1.4287814608533,1.75388268549757,2.31725141246908,1.58642830518059,1.6002537940549,1.76808022605782,1.90032633690146,1.19692006455696,2.0987551535745,1.55058936000572,2.63589788700455,1.56369516820211,2.07574173083044,2.27885521942008,1.67947736617307,1.38715842337576,2.47149801754588,2.22502860827874,1.86607308907987,1.72585635524121,1.78025858577494,2.26286043637012,1.54927865584568,2.21536458870352,1.47023371883169,1.36997353143903,2.61610519817481,3.13212694070843,1.05166976295464,2.12838865040994,2.17228865039617,1.71382406804539,1.72796932007917,2.47782578743829,1.80275280970529,4.22494636960714,1.83587825463272,1.68839039703926,2.63538906286131,1.16346426391604,2.10044712017123,2.29079989598527,2.19420553168822,1.98527662547846,2.02140792526271,3.66249580017767,1.9104924388819,2.32126314324024,2.24918840619795,2.24447213142776,1.72191361338751,1.79790901279936,2.17669649982688,1.82756110692806,2.52364222370419,1.21820453355492,2.14590680596335,2.27252101817906,1.64453802045773,1.22883029334713,1.75733580570738,1.42712089414656,3.53621035661278,1.94022726523292,1.46884453529282,0,2.09858957681822
1.47409564729444,2.70581751766263,3.15303187142901,2.71101215253356,2.26676625491376,2.22868146584199,2.86197559249264,2.1485484426196,2.24935963543833,2.15697625810876,2.64555038416018,2.4060358734846,2.68445039865582,3.46536596697839,2.54365552629591,2.32783517102935,2.83980787352286,1.99426650121145,2.19041472368908,2.1407518818328,2.66166387677694,3.09903123881279,2.41730912234099,3.07510584546884,2.45444670669182,2.30665149190052,1.94328639757431,2.94708064385977,2.16125581237762,2.52856040057625,2.3826970791552,2.24208398100428,2.44549646780887,2.68151768398285,1.59642922394618,3.72310213718304,2.39024503003874,2.57934118135101,1.82749999967833,2.46060984149597,2.56046555966597,3.29268124782653,1.2859622559259,2.0122496920174,1.18270413220404,3.26942890220655,2.75658600923183,2.44826877830663,2.75636900083635,2.71884385602916,2.68998881194965,2.59492927610617,2.63852602600348,2.97065737705271,2.3549417798428,2.67394146713818,3.4522206600631,3.3851312027108,2.90056595517223,2.23414695852164,2.22646393796863,2.16448274591572,4.39763391922499,2.48309040532779,1.57335573501019,2.09858957681822,0
