"","dir.dyad","actor","receiver","a.sex","r.sex","site1","site2","season1","season2","kinship","grooming","foodsharing","dist"
"253","bat4_s","bat4","s","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.23486816120105
"254","bat4_sam6","bat4","sam6","F",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,2.17564358621982
"255","bat4_sc","bat4","sc","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.6267992768491
"256","bat4_scc","bat4","scc","F","M","zoo","tole","phd","postdoc",0,NA,NA,2.25452544854316
"257","bat4_scs","bat4","scs","F","F","zoo","tole","phd","lab",0,NA,NA,2.81717735589998
"258","bat4_sd","bat4","sd","F","F","zoo","tole","phd","postdoc",0,NA,NA,1.90194342410496
"259","bat4_shania","bat4","shania","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.89822956753848
"260","bat4_sheldon","bat4","sheldon","F","M","zoo","zoo","phd","phd",0,NA,NA,1.66361639095835
"261","bat4_six","bat4","six","F","M","zoo","las.pavas","phd","postdoc",0,NA,NA,1.99060722184043
"262","bat4_snow","bat4","snow","F","F","zoo","zoo","phd","phd",0.0244,NA,0,1.6388157709399
"263","bat4_son-of-ola","bat4","son-of-ola","F","M","zoo","las.pavas","phd","postdoc",0,NA,NA,1.90959460351226
"264","bat4_speedster","bat4","speedster","F","M","zoo","zoo","phd","phd",0,NA,NA,1.9920999520574
"265","bat4_ss","bat4","ss","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.3573743349792
"266","bat4_sss","bat4","sss","F","F","zoo","tole","phd","postdoc",0,NA,NA,2.02840295938742
"267","bat4_streblick","bat4","streblick","F","M","zoo","zoo","phd","phd",0,NA,NA,3.09175337990542
"268","bat4_tiffany","bat4","tiffany","F","F","zoo","lake.bayano","phd","lab",0,NA,NA,1.82756458670129
"269","bat4_vampison","bat4","vampison","F","M","zoo","zoo","phd","phd",NA,NA,NA,2.09118911324729
"270","bat4_vixen","bat4","vixen","F","F","zoo","chorrera","phd","lab",0,NA,NA,1.76436454362422
"271","bat4_zaria","bat4","zaria","F","F","zoo","zoo","phd","phd",0.1041,NA,0,1.56588183913726
"272","bat4_zelda","bat4","zelda","F","F","zoo","chorrera","phd","lab",0,NA,NA,2.66495073927746
"273","bat5_alicia","bat5","alicia","M","F","zoo","chorrera","phd","lab",0,NA,NA,1.51382942923257
"274","bat5_bat2","bat5","bat2","M","F","zoo","zoo","phd","phd",0.2241,NA,NA,2.25101860181717
"275","bat5_bat3","bat5","bat3","M","F","zoo","zoo","phd","phd",0.2214,NA,NA,2.86621132500556
"276","bat5_bat4","bat5","bat4","M","F","zoo","zoo","phd","phd",0.3523,NA,NA,1.60883687066499
"277","bat5_bat6","bat5","bat6","M","M","zoo","zoo","phd","phd",0.2571,NA,NA,2.58082205802382
"278","bat5_bat7","bat5","bat7","M","M","zoo","zoo","phd","phd",0,NA,NA,1.68854392837255
"279","bat5_bella","bat5","bella","M","F","zoo","zoo","phd","phd",0,NA,NA,1.82773596239677
"280","bat5_betty","bat5","betty","M","F","zoo","tole","phd","lab",0,NA,NA,2.28306328210516
"281","bat5_black-panther","bat5","black-panther","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.19215895006007
"282","bat5_c","bat5","c","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.2355550936728
"283","bat5_cat","bat5","cat","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.5937771743435
"284","bat5_cc","bat5","cc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.67786144699024
"285","bat5_ccc","bat5","ccc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.67872910537825
"286","bat5_ccs","bat5","ccs","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.9468786365457
"287","bat5_cerce","bat5","cerce","M","F","zoo","zoo","phd","phd",0,NA,NA,1.64907874883436
"288","bat5_cerceson","bat5","cerceson","M","M","zoo","zoo","phd","phd",0.0062,NA,NA,3.93771348421708
"289","bat5_cindy","bat5","cindy","M","F","zoo","tole","phd","lab",0,NA,NA,2.27274321793221
"290","bat5_cs","bat5","cs","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.78235852114642
"291","bat5_d","bat5","d","M","F","zoo","tole","phd","lab",0,NA,NA,1.7518977461712
"292","bat5_dcd","bat5","dcd","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.46363723304935
"293","bat5_dd","bat5","dd","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.79948074583769
"294","bat5_ddld","bat5","ddld","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.55212157040774
"295","bat5_eve","bat5","eve","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.41933358121236
"296","bat5_falcon","bat5","falcon","M","M","zoo","tole","phd","postdoc",0,NA,NA,1.65496150812695
"297","bat5_flapper","bat5","flapper","M","M","zoo","zoo","phd","phd",0.0646,NA,NA,1.6951241670372
"298","bat5_fran","bat5","fran","M","F","zoo","tole","phd","lab",0,NA,NA,2.26656009599944
"299","bat5_gayle","bat5","gayle","M","F","zoo","tole","phd","lab",0,NA,NA,2.15327083650586
"300","bat5_gremlin","bat5","gremlin","M","M","zoo","zoo","phd","phd",0,NA,NA,1.66574232034427
"301","bat5_hera","bat5","hera","M","F","zoo","tole","phd","lab",0,NA,NA,2.58776245768282
"302","bat5_hilga","bat5","hilga","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.33612467620805
"303","bat5_hulk","bat5","hulk","M","M","zoo","tole","phd","postdoc",0,NA,NA,1.86517553158627
"304","bat5_jenna-bat","bat5","jenna-bat","M","M","zoo","gamboa","phd","postdoc",0,NA,NA,2.20505818706224
"305","bat5_jupiter","bat5","jupiter","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.18424947194366
"306","bat5_kelly","bat5","kelly","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,1.89481553617652
"307","bat5_ldc","bat5","ldc","M","M","zoo","tole","phd","postdoc",0,NA,NA,4.2040214292614
"308","bat5_lds","bat5","lds","M","M","zoo","tole","phd","postdoc",0,NA,NA,1.78042843739528
"309","bat5_lsd","bat5","lsd","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.78754462111094
"310","bat5_lucyson","bat5","lucyson","M","M","zoo","zoo","phd","phd",0.0405,NA,NA,3.18611115512557
"311","bat5_mabel","bat5","mabel","M","F","zoo","tole","phd","lab",0,NA,NA,2.57397387519737
"312","bat5_marce","bat5","marce","M","F","zoo","zoo","phd","phd",0,NA,NA,1.95914140766866
"313","bat5_no-band","bat5","no-band","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.53825057638443
"314","bat5_ola","bat5","ola","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.06494486957839
"315","bat5_opal","bat5","opal","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.40029763382851
"316","bat5_piper","bat5","piper","M","F","zoo","chorrera","phd","lab",0,NA,NA,1.64081315942318
"317","bat5_queen","bat5","queen","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.35059765452993
"318","bat5_r","bat5","r","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.57343928067016
"319","bat5_rc","bat5","rc","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.6722434999691
"320","bat5_rina","bat5","rina","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.2888712817514
"321","bat5_s","bat5","s","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.25210016935566
"322","bat5_sam6","bat5","sam6","M",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,1.47821920310481
"323","bat5_sc","bat5","sc","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.91388703262082
"324","bat5_scc","bat5","scc","M","M","zoo","tole","phd","postdoc",0,NA,NA,1.90235412787363
"325","bat5_scs","bat5","scs","M","F","zoo","tole","phd","lab",0,NA,NA,2.49278061066308
"326","bat5_sd","bat5","sd","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.95244480829077
"327","bat5_shania","bat5","shania","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.7634116379831
"328","bat5_sheldon","bat5","sheldon","M","M","zoo","zoo","phd","phd",0.0884,NA,NA,1.88776615203013
"329","bat5_six","bat5","six","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.29070842934171
"330","bat5_snow","bat5","snow","M","F","zoo","zoo","phd","phd",0.3307,NA,NA,1.58133239949793
"331","bat5_son-of-ola","bat5","son-of-ola","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.12119846804781
"332","bat5_speedster","bat5","speedster","M","M","zoo","zoo","phd","phd",0.107,NA,NA,1.80282115510576
"333","bat5_ss","bat5","ss","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.27714810343976
"334","bat5_sss","bat5","sss","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.67407096061493
"335","bat5_streblick","bat5","streblick","M","M","zoo","zoo","phd","phd",0,NA,NA,3.83423139031421
"336","bat5_tiffany","bat5","tiffany","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,1.58190946466613
"337","bat5_vampison","bat5","vampison","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.31306654576056
"338","bat5_vixen","bat5","vixen","M","F","zoo","chorrera","phd","lab",0,NA,NA,1.23602236066624
"339","bat5_zaria","bat5","zaria","M","F","zoo","zoo","phd","phd",0,NA,NA,1.64958809367868
"340","bat5_zelda","bat5","zelda","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.21937155735448
"341","bat6_alicia","bat6","alicia","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.14403467848834
"342","bat6_bat2","bat6","bat2","M","F","zoo","zoo","phd","phd",0.2058,NA,NA,2.67547633619938
"343","bat6_bat3","bat6","bat3","M","F","zoo","zoo","phd","phd",0.349,NA,NA,1.88428891418716
"344","bat6_bat4","bat6","bat4","M","F","zoo","zoo","phd","phd",0,NA,NA,2.38604209593861
"345","bat6_bat5","bat6","bat5","M","M","zoo","zoo","phd","phd",0.2571,NA,NA,2.58082205802382
"346","bat6_bat7","bat6","bat7","M","M","zoo","zoo","phd","phd",0,NA,NA,2.48658545291522
"347","bat6_bella","bat6","bella","M","F","zoo","zoo","phd","phd",0,NA,NA,2.65407988378927
"348","bat6_betty","bat6","betty","M","F","zoo","tole","phd","lab",0,NA,NA,2.57619495723852
"349","bat6_black-panther","bat6","black-panther","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.39453993865372
"350","bat6_c","bat6","c","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.90684524482273
"351","bat6_cat","bat6","cat","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.85640941104653
"352","bat6_cc","bat6","cc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.70688242223545
"353","bat6_ccc","bat6","ccc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.88678673950095
"354","bat6_ccs","bat6","ccs","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.51679764529393
"355","bat6_cerce","bat6","cerce","M","F","zoo","zoo","phd","phd",0,NA,NA,2.16715991426517
"356","bat6_cerceson","bat6","cerceson","M","M","zoo","zoo","phd","phd",0,NA,NA,2.6316985164743
"357","bat6_cindy","bat6","cindy","M","F","zoo","tole","phd","lab",0,NA,NA,2.48950157331473
"358","bat6_cs","bat6","cs","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.14281520377731
"359","bat6_d","bat6","d","M","F","zoo","tole","phd","lab",0,NA,NA,2.53004332124573
"360","bat6_dcd","bat6","dcd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.48601580033862
"361","bat6_dd","bat6","dd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.89677495767374
"362","bat6_ddld","bat6","ddld","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.43013541070274
"363","bat6_eve","bat6","eve","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.38273442571302
"364","bat6_falcon","bat6","falcon","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.59468609705357
"365","bat6_flapper","bat6","flapper","M","M","zoo","zoo","phd","phd",0.106,NA,NA,2.91468626941214
"366","bat6_fran","bat6","fran","M","F","zoo","tole","phd","lab",0,NA,NA,2.88483035313004
"367","bat6_gayle","bat6","gayle","M","F","zoo","tole","phd","lab",0,NA,NA,2.94482891817458
"368","bat6_gremlin","bat6","gremlin","M","M","zoo","zoo","phd","phd",0,NA,NA,2.56468627091686
"369","bat6_hera","bat6","hera","M","F","zoo","tole","phd","lab",0,NA,NA,2.55386780294069
"370","bat6_hilga","bat6","hilga","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.6384528167499
"371","bat6_hulk","bat6","hulk","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.50773955906884
"372","bat6_jenna-bat","bat6","jenna-bat","M","M","zoo","gamboa","phd","postdoc",0,NA,NA,2.14116856176447
"373","bat6_jupiter","bat6","jupiter","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.44595821860367
"374","bat6_kelly","bat6","kelly","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.81639081185951
"375","bat6_ldc","bat6","ldc","M","M","zoo","tole","phd","postdoc",0,NA,NA,4.28437909214297
"376","bat6_lds","bat6","lds","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.35506771331226
"377","bat6_lsd","bat6","lsd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.1118067576914
"378","bat6_lucyson","bat6","lucyson","M","M","zoo","zoo","phd","phd",0.0221,NA,NA,3.9065904822895
"379","bat6_mabel","bat6","mabel","M","F","zoo","tole","phd","lab",0,NA,NA,2.82181456437925
"380","bat6_marce","bat6","marce","M","F","zoo","zoo","phd","phd",0,NA,NA,2.29951400219624
"381","bat6_no-band","bat6","no-band","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.45853453818917
"382","bat6_ola","bat6","ola","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.52388439187829
"383","bat6_opal","bat6","opal","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.88461814776836
"384","bat6_piper","bat6","piper","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.9908003649034
"385","bat6_queen","bat6","queen","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.9095734497807
"386","bat6_r","bat6","r","M","F","zoo","tole","phd","postdoc",0,NA,NA,3.20366244752564
"387","bat6_rc","bat6","rc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.7011729207059
"388","bat6_rina","bat6","rina","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.9641561073407
"389","bat6_s","bat6","s","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.66440821868001
"390","bat6_sam6","bat6","sam6","M",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,2.6384488648448
"391","bat6_sc","bat6","sc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.1906525748866
"392","bat6_scc","bat6","scc","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.55884770521149
"393","bat6_scs","bat6","scs","M","F","zoo","tole","phd","lab",0,NA,NA,2.61853876843249
"394","bat6_sd","bat6","sd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.82103336823619
"395","bat6_shania","bat6","shania","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,3.48706483014909
"396","bat6_sheldon","bat6","sheldon","M","M","zoo","zoo","phd","phd",0.0158,NA,NA,2.55667624358155
"397","bat6_six","bat6","six","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.49387784686553
"398","bat6_snow","bat6","snow","M","F","zoo","zoo","phd","phd",0,NA,NA,3.05018685656398
"399","bat6_son-of-ola","bat6","son-of-ola","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,2.23998816118151
"400","bat6_speedster","bat6","speedster","M","M","zoo","zoo","phd","phd",0.0248,NA,NA,2.7257542208837
"401","bat6_ss","bat6","ss","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.68211792681357
"402","bat6_sss","bat6","sss","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.24703689539168
"403","bat6_streblick","bat6","streblick","M","M","zoo","zoo","phd","phd",0,NA,NA,4.49936401018164
"404","bat6_tiffany","bat6","tiffany","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.54880763449016
"405","bat6_vampison","bat6","vampison","M","M","zoo","zoo","phd","phd",NA,NA,NA,2.36489552892883
"406","bat6_vixen","bat6","vixen","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.26216807579883
"407","bat6_zaria","bat6","zaria","M","F","zoo","zoo","phd","phd",0,NA,NA,2.32000367068175
"408","bat6_zelda","bat6","zelda","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.62221323455998
"409","bat7_alicia","bat7","alicia","M","F","zoo","chorrera","phd","lab",0,NA,NA,1.96324879735631
"410","bat7_bat2","bat7","bat2","M","F","zoo","zoo","phd","phd",0.1411,NA,NA,2.25781740777035
"411","bat7_bat3","bat7","bat3","M","F","zoo","zoo","phd","phd",0.1504,NA,NA,2.66658315214531
"412","bat7_bat4","bat7","bat4","M","F","zoo","zoo","phd","phd",0.1686,NA,NA,1.47494249918175
"413","bat7_bat5","bat7","bat5","M","M","zoo","zoo","phd","phd",0,NA,NA,1.68854392837255
"414","bat7_bat6","bat7","bat6","M","M","zoo","zoo","phd","phd",0,NA,NA,2.48658545291522
"415","bat7_bella","bat7","bella","M","F","zoo","zoo","phd","phd",0.2786,NA,NA,2.06132166681002
"416","bat7_betty","bat7","betty","M","F","zoo","tole","phd","lab",0,NA,NA,2.60827808918524
"417","bat7_black-panther","bat7","black-panther","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.55614163402966
"418","bat7_c","bat7","c","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.41488440433033
"419","bat7_cat","bat7","cat","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,1.991684530693
"420","bat7_cc","bat7","cc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.89799928844971
"421","bat7_ccc","bat7","ccc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.77745192881058
"422","bat7_ccs","bat7","ccs","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.98227445985454
"423","bat7_cerce","bat7","cerce","M","F","zoo","zoo","phd","phd",0.1588,NA,NA,1.58545199860927
"424","bat7_cerceson","bat7","cerceson","M","M","zoo","zoo","phd","phd",0.0974,NA,NA,3.79293422397108
"425","bat7_cindy","bat7","cindy","M","F","zoo","tole","phd","lab",0,NA,NA,2.50647516919511
"426","bat7_cs","bat7","cs","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.95121273085915
"427","bat7_d","bat7","d","M","F","zoo","tole","phd","lab",0,NA,NA,2.16496484898665
"428","bat7_dcd","bat7","dcd","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.73563925464173
"429","bat7_dd","bat7","dd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.10109067081286
"430","bat7_ddld","bat7","ddld","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.19354558054842
"431","bat7_eve","bat7","eve","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.36525172766917
"432","bat7_falcon","bat7","falcon","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.2941067546553
"433","bat7_flapper","bat7","flapper","M","M","zoo","zoo","phd","phd",0.0716,NA,NA,1.96611819184641
"434","bat7_fran","bat7","fran","M","F","zoo","tole","phd","lab",0,NA,NA,2.88856362237844
"435","bat7_gayle","bat7","gayle","M","F","zoo","tole","phd","lab",0,NA,NA,2.43462863248376
"436","bat7_gremlin","bat7","gremlin","M","M","zoo","zoo","phd","phd",0.241,NA,NA,1.78934999388733
"437","bat7_hera","bat7","hera","M","F","zoo","tole","phd","lab",0,NA,NA,3.08766462237672
"438","bat7_hilga","bat7","hilga","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.8420638558343
"439","bat7_hulk","bat7","hulk","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.12462290369413
"440","bat7_jenna-bat","bat7","jenna-bat","M","M","zoo","gamboa","phd","postdoc",0,NA,NA,2.2029144015784
"441","bat7_jupiter","bat7","jupiter","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.25959204975047
"442","bat7_kelly","bat7","kelly","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.30235556900309
"443","bat7_ldc","bat7","ldc","M","M","zoo","tole","phd","postdoc",0,NA,NA,4.68611797824796
"444","bat7_lds","bat7","lds","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.22582123864742
"445","bat7_lsd","bat7","lsd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.01328742717666
"446","bat7_lucyson","bat7","lucyson","M","M","zoo","zoo","phd","phd",0.0212,NA,NA,2.98598907807464
"447","bat7_mabel","bat7","mabel","M","F","zoo","tole","phd","lab",0,NA,NA,3.00340872806825
"448","bat7_marce","bat7","marce","M","F","zoo","zoo","phd","phd",0,NA,NA,2.26354252188564
"449","bat7_no-band","bat7","no-band","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.01305649562963
"450","bat7_ola","bat7","ola","M","F","zoo","las.pavas","phd","postdoc",0,NA,NA,2.17611643114647
"451","bat7_opal","bat7","opal","M","F","zoo","chorrera","phd","lab",0,NA,NA,3.25912744466974
"452","bat7_piper","bat7","piper","M","F","zoo","chorrera","phd","lab",0,NA,NA,2.07275624698232
"453","bat7_queen","bat7","queen","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,2.59601506589606
"454","bat7_r","bat7","r","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.79613517351606
"455","bat7_rc","bat7","rc","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.20905734978559
"456","bat7_rina","bat7","rina","M","F","zoo","chorrera","phd","lab",0,NA,NA,3.0179523041388
"457","bat7_s","bat7","s","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.23353263922627
"458","bat7_sam6","bat7","sam6","M",NA,"zoo","chilibre","phd","postdoc",0,NA,NA,2.2034342785015
"459","bat7_sc","bat7","sc","M","F","zoo","tole","phd","postdoc",0,NA,NA,1.80514317449842
"460","bat7_scc","bat7","scc","M","M","zoo","tole","phd","postdoc",0,NA,NA,2.08495165687195
"461","bat7_scs","bat7","scs","M","F","zoo","tole","phd","lab",0,NA,NA,2.37128541103256
"462","bat7_sd","bat7","sd","M","F","zoo","tole","phd","postdoc",0,NA,NA,2.39314975820215
"463","bat7_shania","bat7","shania","M","F","zoo","lake.bayano","phd","lab",0,NA,NA,3.55107866923255
"464","bat7_sheldon","bat7","sheldon","M","M","zoo","zoo","phd","phd",0.0343,NA,NA,2.03284791585068
"465","bat7_six","bat7","six","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,1.9874382906823
"466","bat7_snow","bat7","snow","M","F","zoo","zoo","phd","phd",0.061,NA,NA,1.7929834672047
"467","bat7_son-of-ola","bat7","son-of-ola","M","M","zoo","las.pavas","phd","postdoc",0,NA,NA,1.97113291764717
