"bat1","bat2","dyad","kinship","site1","site2","season1","season2"
"jenna-bat","rina","jenna-bat_rina",0,"gamboa","chorrera","postdoc","lab"
"jenna-bat","s","jenna-bat_s",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","sam1","jenna-bat_sam1",0,"gamboa","chilibre","postdoc","postdoc"
"jenna-bat","sam2","jenna-bat_sam2",0,"gamboa","chilibre","postdoc","postdoc"
"jenna-bat","sam5","jenna-bat_sam5",0,"gamboa","chilibre","postdoc","postdoc"
"jenna-bat","sam6","jenna-bat_sam6",0,"gamboa","chilibre","postdoc","postdoc"
"jenna-bat","sam7","jenna-bat_sam7",0,"gamboa","chilibre","postdoc","postdoc"
"jenna-bat","sc","jenna-bat_sc",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","scc","jenna-bat_scc",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","scs","jenna-bat_scs",0,"gamboa","tole","postdoc","lab"
"jenna-bat","sd","jenna-bat_sd",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","shania","jenna-bat_shania",0,"gamboa","lake.bayano","postdoc","lab"
"jenna-bat","sheldon","jenna-bat_sheldon",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","six","jenna-bat_six",0,"gamboa","las.pavas","postdoc","postdoc"
"jenna-bat","snow","jenna-bat_snow",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","son-of-ola","jenna-bat_son-of-ola",0,"gamboa","las.pavas","postdoc","postdoc"
"jenna-bat","sonofzaria","jenna-bat_sonofzaria",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","speedster","jenna-bat_speedster",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","spiderman","jenna-bat_spiderman",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","ss","jenna-bat_ss",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","sss","jenna-bat_sss",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","streblick","jenna-bat_streblick",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","tes","jenna-bat_tes",0,"gamboa","las.pavas","postdoc","postdoc"
"jenna-bat","thecount","jenna-bat_thecount",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","tiffany","jenna-bat_tiffany",0,"gamboa","lake.bayano","postdoc","lab"
"jenna-bat","toast","jenna-bat_toast",0,"gamboa","tole","postdoc","lab"
"jenna-bat","una","jenna-bat_una",0,"gamboa","las.pavas","postdoc","postdoc"
"jenna-bat","vampirella","jenna-bat_vampirella",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","vampison","jenna-bat_vampison",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","veronica","jenna-bat_veronica",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","vixen","jenna-bat_vixen",0,"gamboa","chorrera","postdoc","lab"
"jenna-bat","vlad","jenna-bat_vlad",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","war-machine","jenna-bat_war-machine",0,"gamboa","tole","postdoc","postdoc"
"jenna-bat","whimsey","jenna-bat_whimsey",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","winona","jenna-bat_winona",0,"gamboa","chorrera","postdoc","lab"
"jenna-bat","zaria","jenna-bat_zaria",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","zarison","jenna-bat_zarison",0,"gamboa","zoo","postdoc","phd"
"jenna-bat","zelda","jenna-bat_zelda",0,"gamboa","chorrera","postdoc","lab"
"jupiter","alicia","alicia_jupiter",0,"lake.bayano","chorrera","lab","lab"
"jupiter","bat1","bat1_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat2","bat2_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat3","bat3_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat4","bat4_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat5","bat5_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat6","bat6_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bat7","bat7_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","bella","bella_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","betty","betty_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","black-panther","black-panther_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","c","c_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","captain-america","captain-america_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","cat","cat_jupiter",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","cc","cc_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ccc","ccc_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ccs","ccs_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","cd","cd_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","cerce","cerce_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","cerceson","cerceson_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","cindy","cindy_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","countess","countess_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","cs","cs_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","csc","csc_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","d","d_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","daredevil","daredevil_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","dcd","dcd_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","dd","dd_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ddd","ddd_jupiter",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","ddld","ddld_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","desi","desi_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","dos","dos_jupiter",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","dr","dr_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","dr-strange","dr-strange_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ds","ds_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","esther","esther_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","eve","eve_jupiter",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","falcon","falcon_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","flapper","flapper_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","fran","fran_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","fuschia","fuschia_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","gayle","gayle_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","gelfing","gelfing_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","green-arrow","green-arrow_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","gremlin","gremlin_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","helsing","helsing_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","hera","hera_jupiter",0,"lake.bayano","tole","lab","lab"
"jupiter","hilga","hilga_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","houdini","houdini_jupiter",0,"lake.bayano","zoo","lab","phd"
"jupiter","hulk","hulk_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","irma","irma_jupiter",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","iron-man","iron-man_jupiter",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ivy","ivy_jupiter",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","jenna-bat","jenna-bat_jupiter",0,"lake.bayano","gamboa","lab","postdoc"
"jupiter","kelly","jupiter_kelly",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","ldc","jupiter_ldc",0,"lake.bayano","tole","lab","postdoc"
"jupiter","lds","jupiter_lds",0,"lake.bayano","tole","lab","postdoc"
"jupiter","lilith","jupiter_lilith",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","lily","jupiter_lily",0,"lake.bayano","zoo","lab","phd"
"jupiter","lilyson","jupiter_lilyson",0,"lake.bayano","zoo","lab","phd"
"jupiter","lsd","jupiter_lsd",0,"lake.bayano","tole","lab","postdoc"
"jupiter","lucy","jupiter_lucy",0,"lake.bayano","zoo","lab","phd"
"jupiter","lucyson","jupiter_lucyson",0,"lake.bayano","zoo","lab","phd"
"jupiter","mabel","jupiter_mabel",0,"lake.bayano","tole","lab","lab"
"jupiter","marce","jupiter_marce",0,"lake.bayano","zoo","lab","phd"
"jupiter","maribelo","jupiter_maribelo",0,"lake.bayano","zoo","lab","phd"
"jupiter","mina","jupiter_mina",0,"lake.bayano","zoo","lab","phd"
"jupiter","mya","jupiter_mya",0,"lake.bayano","zoo","lab","phd"
"jupiter","no-band","jupiter_no-band",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","ola","jupiter_ola",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","opal","jupiter_opal",0,"lake.bayano","chorrera","lab","lab"
"jupiter","piper","jupiter_piper",0,"lake.bayano","chorrera","lab","lab"
"jupiter","pixus","jupiter_pixus",0,"lake.bayano","zoo","lab","phd"
"jupiter","queen","jupiter_queen",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","r","jupiter_r",0,"lake.bayano","tole","lab","postdoc"
"jupiter","rc","jupiter_rc",0,"lake.bayano","tole","lab","postdoc"
"jupiter","rina","jupiter_rina",0,"lake.bayano","chorrera","lab","lab"
"jupiter","s","jupiter_s",0,"lake.bayano","tole","lab","postdoc"
"jupiter","sam1","jupiter_sam1",0,"lake.bayano","chilibre","lab","postdoc"
"jupiter","sam2","jupiter_sam2",0,"lake.bayano","chilibre","lab","postdoc"
"jupiter","sam5","jupiter_sam5",0,"lake.bayano","chilibre","lab","postdoc"
"jupiter","sam6","jupiter_sam6",0,"lake.bayano","chilibre","lab","postdoc"
"jupiter","sam7","jupiter_sam7",0,"lake.bayano","chilibre","lab","postdoc"
"jupiter","sc","jupiter_sc",0,"lake.bayano","tole","lab","postdoc"
"jupiter","scc","jupiter_scc",0,"lake.bayano","tole","lab","postdoc"
"jupiter","scs","jupiter_scs",0,"lake.bayano","tole","lab","lab"
"jupiter","sd","jupiter_sd",0,"lake.bayano","tole","lab","postdoc"
"jupiter","shania","jupiter_shania",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","sheldon","jupiter_sheldon",0,"lake.bayano","zoo","lab","phd"
"jupiter","six","jupiter_six",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","snow","jupiter_snow",0,"lake.bayano","zoo","lab","phd"
"jupiter","son-of-ola","jupiter_son-of-ola",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","sonofzaria","jupiter_sonofzaria",0,"lake.bayano","zoo","lab","phd"
"jupiter","speedster","jupiter_speedster",0,"lake.bayano","zoo","lab","phd"
"jupiter","spiderman","jupiter_spiderman",0,"lake.bayano","tole","lab","postdoc"
"jupiter","ss","jupiter_ss",0,"lake.bayano","tole","lab","postdoc"
"jupiter","sss","jupiter_sss",0,"lake.bayano","tole","lab","postdoc"
"jupiter","streblick","jupiter_streblick",0,"lake.bayano","zoo","lab","phd"
"jupiter","tes","jupiter_tes",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","thecount","jupiter_thecount",0,"lake.bayano","zoo","lab","phd"
"jupiter","tiffany","jupiter_tiffany",NA,"lake.bayano","lake.bayano","lab","lab"
"jupiter","toast","jupiter_toast",0,"lake.bayano","tole","lab","lab"
"jupiter","una","jupiter_una",0,"lake.bayano","las.pavas","lab","postdoc"
"jupiter","vampirella","jupiter_vampirella",0,"lake.bayano","zoo","lab","phd"
"jupiter","vampison","jupiter_vampison",0,"lake.bayano","zoo","lab","phd"
"jupiter","veronica","jupiter_veronica",0,"lake.bayano","zoo","lab","phd"
"jupiter","vixen","jupiter_vixen",0,"lake.bayano","chorrera","lab","lab"
"jupiter","vlad","jupiter_vlad",0,"lake.bayano","zoo","lab","phd"
"jupiter","war-machine","jupiter_war-machine",0,"lake.bayano","tole","lab","postdoc"
"jupiter","whimsey","jupiter_whimsey",0,"lake.bayano","zoo","lab","phd"
"jupiter","winona","jupiter_winona",0,"lake.bayano","chorrera","lab","lab"
"jupiter","zaria","jupiter_zaria",0,"lake.bayano","zoo","lab","phd"
"jupiter","zarison","jupiter_zarison",0,"lake.bayano","zoo","lab","phd"
"jupiter","zelda","jupiter_zelda",0,"lake.bayano","chorrera","lab","lab"
"kelly","alicia","alicia_kelly",0,"lake.bayano","chorrera","lab","lab"
"kelly","bat1","bat1_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat2","bat2_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat3","bat3_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat4","bat4_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat5","bat5_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat6","bat6_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bat7","bat7_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","bella","bella_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","betty","betty_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","black-panther","black-panther_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","c","c_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","captain-america","captain-america_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","cat","cat_kelly",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","cc","cc_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","ccc","ccc_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","ccs","ccs_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","cd","cd_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","cerce","cerce_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","cerceson","cerceson_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","cindy","cindy_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","countess","countess_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","cs","cs_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","csc","csc_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","d","d_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","daredevil","daredevil_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","dcd","dcd_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","dd","dd_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","ddd","ddd_kelly",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","ddld","ddld_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","desi","desi_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","dos","dos_kelly",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","dr","dr_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","dr-strange","dr-strange_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","ds","ds_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","esther","esther_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","eve","eve_kelly",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","falcon","falcon_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","flapper","flapper_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","fran","fran_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","fuschia","fuschia_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","gayle","gayle_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","gelfing","gelfing_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","green-arrow","green-arrow_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","gremlin","gremlin_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","helsing","helsing_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","hera","hera_kelly",0,"lake.bayano","tole","lab","lab"
"kelly","hilga","hilga_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","houdini","houdini_kelly",0,"lake.bayano","zoo","lab","phd"
"kelly","hulk","hulk_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","irma","irma_kelly",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","iron-man","iron-man_kelly",0,"lake.bayano","tole","lab","postdoc"
"kelly","ivy","ivy_kelly",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","jenna-bat","jenna-bat_kelly",0,"lake.bayano","gamboa","lab","postdoc"
"kelly","jupiter","jupiter_kelly",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","ldc","kelly_ldc",0,"lake.bayano","tole","lab","postdoc"
"kelly","lds","kelly_lds",0,"lake.bayano","tole","lab","postdoc"
"kelly","lilith","kelly_lilith",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","lily","kelly_lily",0,"lake.bayano","zoo","lab","phd"
"kelly","lilyson","kelly_lilyson",0,"lake.bayano","zoo","lab","phd"
"kelly","lsd","kelly_lsd",0,"lake.bayano","tole","lab","postdoc"
"kelly","lucy","kelly_lucy",0,"lake.bayano","zoo","lab","phd"
"kelly","lucyson","kelly_lucyson",0,"lake.bayano","zoo","lab","phd"
"kelly","mabel","kelly_mabel",0,"lake.bayano","tole","lab","lab"
"kelly","marce","kelly_marce",0,"lake.bayano","zoo","lab","phd"
"kelly","maribelo","kelly_maribelo",0,"lake.bayano","zoo","lab","phd"
"kelly","mina","kelly_mina",0,"lake.bayano","zoo","lab","phd"
"kelly","mya","kelly_mya",0,"lake.bayano","zoo","lab","phd"
"kelly","no-band","kelly_no-band",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","ola","kelly_ola",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","opal","kelly_opal",0,"lake.bayano","chorrera","lab","lab"
"kelly","piper","kelly_piper",0,"lake.bayano","chorrera","lab","lab"
"kelly","pixus","kelly_pixus",0,"lake.bayano","zoo","lab","phd"
"kelly","queen","kelly_queen",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","r","kelly_r",0,"lake.bayano","tole","lab","postdoc"
"kelly","rc","kelly_rc",0,"lake.bayano","tole","lab","postdoc"
"kelly","rina","kelly_rina",0,"lake.bayano","chorrera","lab","lab"
"kelly","s","kelly_s",0,"lake.bayano","tole","lab","postdoc"
"kelly","sam1","kelly_sam1",0,"lake.bayano","chilibre","lab","postdoc"
"kelly","sam2","kelly_sam2",0,"lake.bayano","chilibre","lab","postdoc"
"kelly","sam5","kelly_sam5",0,"lake.bayano","chilibre","lab","postdoc"
"kelly","sam6","kelly_sam6",0,"lake.bayano","chilibre","lab","postdoc"
"kelly","sam7","kelly_sam7",0,"lake.bayano","chilibre","lab","postdoc"
"kelly","sc","kelly_sc",0,"lake.bayano","tole","lab","postdoc"
"kelly","scc","kelly_scc",0,"lake.bayano","tole","lab","postdoc"
"kelly","scs","kelly_scs",0,"lake.bayano","tole","lab","lab"
"kelly","sd","kelly_sd",0,"lake.bayano","tole","lab","postdoc"
"kelly","shania","kelly_shania",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","sheldon","kelly_sheldon",0,"lake.bayano","zoo","lab","phd"
"kelly","six","kelly_six",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","snow","kelly_snow",0,"lake.bayano","zoo","lab","phd"
"kelly","son-of-ola","kelly_son-of-ola",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","sonofzaria","kelly_sonofzaria",0,"lake.bayano","zoo","lab","phd"
"kelly","speedster","kelly_speedster",0,"lake.bayano","zoo","lab","phd"
"kelly","spiderman","kelly_spiderman",0,"lake.bayano","tole","lab","postdoc"
"kelly","ss","kelly_ss",0,"lake.bayano","tole","lab","postdoc"
"kelly","sss","kelly_sss",0,"lake.bayano","tole","lab","postdoc"
"kelly","streblick","kelly_streblick",0,"lake.bayano","zoo","lab","phd"
"kelly","tes","kelly_tes",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","thecount","kelly_thecount",0,"lake.bayano","zoo","lab","phd"
"kelly","tiffany","kelly_tiffany",NA,"lake.bayano","lake.bayano","lab","lab"
"kelly","toast","kelly_toast",0,"lake.bayano","tole","lab","lab"
"kelly","una","kelly_una",0,"lake.bayano","las.pavas","lab","postdoc"
"kelly","vampirella","kelly_vampirella",0,"lake.bayano","zoo","lab","phd"
"kelly","vampison","kelly_vampison",0,"lake.bayano","zoo","lab","phd"
"kelly","veronica","kelly_veronica",0,"lake.bayano","zoo","lab","phd"
"kelly","vixen","kelly_vixen",0,"lake.bayano","chorrera","lab","lab"
"kelly","vlad","kelly_vlad",0,"lake.bayano","zoo","lab","phd"
"kelly","war-machine","kelly_war-machine",0,"lake.bayano","tole","lab","postdoc"
"kelly","whimsey","kelly_whimsey",0,"lake.bayano","zoo","lab","phd"
"kelly","winona","kelly_winona",0,"lake.bayano","chorrera","lab","lab"
"kelly","zaria","kelly_zaria",0,"lake.bayano","zoo","lab","phd"
"kelly","zarison","kelly_zarison",0,"lake.bayano","zoo","lab","phd"
"kelly","zelda","kelly_zelda",0,"lake.bayano","chorrera","lab","lab"
"ldc","alicia","alicia_ldc",0,"tole","chorrera","postdoc","lab"
"ldc","bat1","bat1_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat2","bat2_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat3","bat3_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat4","bat4_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat5","bat5_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat6","bat6_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bat7","bat7_ldc",0,"tole","zoo","postdoc","phd"
"ldc","bella","bella_ldc",0,"tole","zoo","postdoc","phd"
"ldc","betty","betty_ldc",0,"tole","tole","postdoc","lab"
"ldc","black-panther","black-panther_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","c","c_ldc",0.1429,"tole","tole","postdoc","postdoc"
"ldc","captain-america","captain-america_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","cat","cat_ldc",0,"tole","las.pavas","postdoc","postdoc"
"ldc","cc","cc_ldc",0.5,"tole","tole","postdoc","postdoc"
"ldc","ccc","ccc_ldc",0.018,"tole","tole","postdoc","postdoc"
"ldc","ccs","ccs_ldc",0.3331,"tole","tole","postdoc","postdoc"
"ldc","cd","cd_ldc",0,"tole","tole","postdoc","postdoc"
"ldc","cerce","cerce_ldc",0,"tole","zoo","postdoc","phd"
"ldc","cerceson","cerceson_ldc",0,"tole","zoo","postdoc","phd"
"ldc","cindy","cindy_ldc",0,"tole","tole","postdoc","lab"
"ldc","countess","countess_ldc",0,"tole","zoo","postdoc","phd"
"ldc","cs","cs_ldc",0,"tole","tole","postdoc","postdoc"
"ldc","csc","csc_ldc",0.1433,"tole","tole","postdoc","postdoc"
"ldc","d","d_ldc",0,"tole","tole","postdoc","lab"
"ldc","daredevil","daredevil_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","dcd","dcd_ldc",0.2073,"tole","tole","postdoc","postdoc"
"ldc","dd","dd_ldc",0.0441,"tole","tole","postdoc","postdoc"
"ldc","ddd","ddd_ldc",0,"tole","las.pavas","postdoc","postdoc"
"ldc","ddld","ddld_ldc",0,"tole","tole","postdoc","postdoc"
"ldc","desi","desi_ldc",0,"tole","zoo","postdoc","phd"
"ldc","dos","dos_ldc",0,"tole","las.pavas","postdoc","postdoc"
"ldc","dr","dr_ldc",0,"tole","tole","postdoc","postdoc"
"ldc","dr-strange","dr-strange_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","ds","ds_ldc",0.0085,"tole","tole","postdoc","postdoc"
"ldc","esther","esther_ldc",0,"tole","tole","postdoc","lab"
"ldc","eve","eve_ldc",0,"tole","las.pavas","postdoc","postdoc"
"ldc","falcon","falcon_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","flapper","flapper_ldc",0,"tole","zoo","postdoc","phd"
"ldc","fran","fran_ldc",0,"tole","tole","postdoc","lab"
"ldc","fuschia","fuschia_ldc",0,"tole","zoo","postdoc","phd"
"ldc","gayle","gayle_ldc",0,"tole","tole","postdoc","lab"
"ldc","gelfing","gelfing_ldc",0,"tole","zoo","postdoc","phd"
"ldc","green-arrow","green-arrow_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","gremlin","gremlin_ldc",0,"tole","zoo","postdoc","phd"
"ldc","helsing","helsing_ldc",0,"tole","zoo","postdoc","phd"
"ldc","hera","hera_ldc",0,"tole","tole","postdoc","lab"
"ldc","hilga","hilga_ldc",0,"tole","tole","postdoc","postdoc"
"ldc","houdini","houdini_ldc",0,"tole","zoo","postdoc","phd"
"ldc","hulk","hulk_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","irma","irma_ldc",0,"tole","lake.bayano","postdoc","lab"
"ldc","iron-man","iron-man_ldc",NA,"tole","tole","postdoc","postdoc"
"ldc","ivy","ivy_ldc",0,"tole","las.pavas","postdoc","postdoc"
"ldc","jenna-bat","jenna-bat_ldc",0,"tole","gamboa","postdoc","postdoc"
"ldc","jupiter","jupiter_ldc",0,"tole","lake.bayano","postdoc","lab"
"ldc","kelly","kelly_ldc",0,"tole","lake.bayano","postdoc","lab"
"ldc","lds","ldc_lds",0.0048,"tole","tole","postdoc","postdoc"
"ldc","lilith","ldc_lilith",0,"tole","lake.bayano","postdoc","lab"
"ldc","lily","ldc_lily",0,"tole","zoo","postdoc","phd"
"ldc","lilyson","ldc_lilyson",0,"tole","zoo","postdoc","phd"
"ldc","lsd","ldc_lsd",0.0511,"tole","tole","postdoc","postdoc"
"ldc","lucy","ldc_lucy",0,"tole","zoo","postdoc","phd"
"ldc","lucyson","ldc_lucyson",0,"tole","zoo","postdoc","phd"
"ldc","mabel","ldc_mabel",0,"tole","tole","postdoc","lab"
"ldc","marce","ldc_marce",0,"tole","zoo","postdoc","phd"
"ldc","maribelo","ldc_maribelo",0,"tole","zoo","postdoc","phd"
"ldc","mina","ldc_mina",0,"tole","zoo","postdoc","phd"
"ldc","mya","ldc_mya",0,"tole","zoo","postdoc","phd"
"ldc","no-band","ldc_no-band",0,"tole","las.pavas","postdoc","postdoc"
"ldc","ola","ldc_ola",0,"tole","las.pavas","postdoc","postdoc"
"ldc","opal","ldc_opal",0,"tole","chorrera","postdoc","lab"
"ldc","piper","ldc_piper",0,"tole","chorrera","postdoc","lab"
"ldc","pixus","ldc_pixus",0,"tole","zoo","postdoc","phd"
"ldc","queen","ldc_queen",0,"tole","lake.bayano","postdoc","lab"
"ldc","r","ldc_r",0.0157,"tole","tole","postdoc","postdoc"
"ldc","rc","ldc_rc",0,"tole","tole","postdoc","postdoc"
"ldc","rina","ldc_rina",0,"tole","chorrera","postdoc","lab"
"ldc","s","ldc_s",0,"tole","tole","postdoc","postdoc"
"ldc","sam1","ldc_sam1",0,"tole","chilibre","postdoc","postdoc"
"ldc","sam2","ldc_sam2",0,"tole","chilibre","postdoc","postdoc"
"ldc","sam5","ldc_sam5",0,"tole","chilibre","postdoc","postdoc"
"ldc","sam6","ldc_sam6",0,"tole","chilibre","postdoc","postdoc"
"ldc","sam7","ldc_sam7",0,"tole","chilibre","postdoc","postdoc"
"ldc","sc","ldc_sc",0.0619,"tole","tole","postdoc","postdoc"
"ldc","scc","ldc_scc",NA,"tole","tole","postdoc","postdoc"
"ldc","scs","ldc_scs",0,"tole","tole","postdoc","lab"
"ldc","sd","ldc_sd",0,"tole","tole","postdoc","postdoc"
