"","donor","receiver","possible.sec","donation.sec","kinship","donor.sex","receiver.sex","donor.age.2014.10.07","receiver.age.2014.10.07","donation.rate"
"702","speedster","mina",46800,112,0.03,"m","f",3.416666667,9.270833333,0.00239316239316239
"703","speedster","mya",46800,0,0.0046,"m","f",3.416666667,18.75,0
"704","speedster","pixus",7200,0,0.0683,"m","m",3.416666667,2.270833333,0
"705","speedster","snow",28800,38,0,"m","f",3.416666667,1.354166667,0.00131944444444444
"706","speedster","vampirella",39600,0,0.2243,"m","f",3.416666667,6.416666667,0
"707","speedster","veronica",39600,0,0,"m","f",3.416666667,8.229166667,0
"708","speedster","whimsey",7200,0,0,"m","m",3.416666667,2.854166667,0
"709","speedster","zaria",46800,0,0,"m","f",3.416666667,2.354166667,0
"710","streblick","bat2",14400,0,0,"m","f",6.333333333,14.33333333,0
"711","streblick","bat3",25200,0,0,"m","f",6.333333333,12.35416667,0
"712","streblick","bat4",25200,0,0,"m","f",6.333333333,7.5,0
"713","streblick","bella",90000,0,0,"m","f",6.333333333,9.916666667,0
"714","streblick","cerce",68400,0,0.1493,"m","f",6.333333333,13.64583333,0
"715","streblick","cerceson",7200,0,0,"m","m",6.333333333,2.375,0
"716","streblick","countess",61200,0,0,"m","f",6.333333333,17.20833333,0
"717","streblick","flapper",14400,0,0.1247,"m","m",6.333333333,3.416666667,0
"718","streblick","fuschia",7200,0,0.048,"m","m",6.333333333,8.229166667,0
"719","streblick","gelfling",7200,0,0,"m","m",6.333333333,13.70833333,0
"720","streblick","gremlin",3600,0,0,"m","m",6.333333333,1.020833333,0
"721","streblick","helsing",7200,0,0.0085,"m","m",6.333333333,16.75,0
"722","streblick","lily",50400,0,0,"m","f",6.333333333,3.041666667,0
"723","streblick","lucy",79200,0,0.0478,"m","f",6.333333333,8.229166667,0
"724","streblick","marce",32400,0,0.2036,"m","f",6.333333333,1.479166667,0
"725","streblick","maribelo",7200,0,0,"m","m",6.333333333,5.333333333,0
"726","streblick","mina",46800,0,0.2407,"m","f",6.333333333,9.270833333,0
"727","streblick","mya",82800,3308,0.5,"m","f",6.333333333,18.75,0.039951690821256
"728","streblick","parmalee",7200,0,0.2055,"m","m",6.333333333,7.166666667,0
"729","streblick","pixus",7200,0,0.1393,"m","m",6.333333333,2.270833333,0
"730","streblick","snow",28800,0,0,"m","f",6.333333333,1.354166667,0
"731","streblick","speedster",7200,0,0.1937,"m","m",6.333333333,3.416666667,0
"732","streblick","tequila",7200,0,0.2894,"m","m",6.333333333,15,0
"733","streblick","thecount",14400,0,0.1123,"m","m",6.333333333,6.416666667,0
"734","streblick","vampirella",75600,0,0.5,"m","f",6.333333333,6.416666667,0
"735","streblick","veronica",75600,0,0,"m","f",6.333333333,8.229166667,0
"736","streblick","whimsey",7200,0,0.0504,"m","m",6.333333333,2.854166667,0
"737","streblick","zaria",46800,0,0.0276,"m","f",6.333333333,2.354166667,0
"738","tequila","bat2",3600,0,0.0582,"m","f",15,14.33333333,0
"739","tequila","bat3",3600,0,0.1323,"m","f",15,12.35416667,0
"740","tequila","bat4",3600,0,0.086,"m","f",15,7.5,0
"741","tequila","bella",64800,0,0.0928,"m","f",15,9.916666667,0
"742","tequila","cerce",46800,0,0.0736,"m","f",15,13.64583333,0
"743","tequila","cerceson",7200,0,0,"m","m",15,2.375,0
"744","tequila","countess",39600,0,0,"m","f",15,17.20833333,0
"745","tequila","flapper",14400,0,0.3276,"m","m",15,3.416666667,0
"746","tequila","fuschia",7200,0,0,"m","m",15,8.229166667,0
"747","tequila","gelfling",7200,0,0,"m","m",15,13.70833333,0
"748","tequila","gremlin",3600,0,0,"m","m",15,1.020833333,0
"749","tequila","helsing",7200,0,0,"m","m",15,16.75,0
"750","tequila","lily",25200,0,0.0666,"m","f",15,3.041666667,0
"751","tequila","lucy",50400,0,0,"m","f",15,8.229166667,0
"752","tequila","marce",10800,0,0.273,"m","f",15,1.479166667,0
"753","tequila","maribelo",7200,0,0,"m","m",15,5.333333333,0
"754","tequila","mina",25200,0,0,"m","f",15,9.270833333,0
"755","tequila","mya",61200,0,0.6285,"m","f",15,18.75,0
"756","tequila","parmalee",7200,0,0.2865,"m","m",15,7.166666667,0
"757","tequila","pixus",7200,0,0.2176,"m","m",15,2.270833333,0
"758","tequila","snow",7200,120,0,"m","f",15,1.354166667,0.0166666666666667
"759","tequila","speedster",7200,0,0,"m","m",15,3.416666667,0
"760","tequila","streblick",7200,0,0.2894,"m","m",15,6.333333333,0
"761","tequila","thecount",14400,0,0.1453,"m","m",15,6.416666667,0
"762","tequila","vampirella",54000,0,0.1883,"m","f",15,6.416666667,0
"763","tequila","veronica",54000,0,0,"m","f",15,8.229166667,0
"764","tequila","whimsey",7200,0,0.007,"m","m",15,2.854166667,0
"765","tequila","zaria",21600,0,0.086,"m","f",15,2.354166667,0
"766","thecount","bat2",14400,0,0,"m","f",6.416666667,14.33333333,0
"767","thecount","bat3",25200,0,0,"m","f",6.416666667,12.35416667,0
"768","thecount","bat4",25200,0,0,"m","f",6.416666667,7.5,0
"769","thecount","bella",90000,435,0,"m","f",6.416666667,9.916666667,0.00483333333333333
"770","thecount","cerce",68400,605,0,"m","f",6.416666667,13.64583333,0.00884502923976608
"771","thecount","cerceson",7200,0,0,"m","m",6.416666667,2.375,0
"772","thecount","countess",61200,775,0.3793,"m","f",6.416666667,17.20833333,0.0126633986928105
"773","thecount","flapper",14400,356,0,"m","m",6.416666667,3.416666667,0.0247222222222222
"774","thecount","fuschia",7200,0,0.0018,"m","m",6.416666667,8.229166667,0
"775","thecount","gelfling",7200,0,0.0565,"m","m",6.416666667,13.70833333,0
"776","thecount","gremlin",3600,0,0.2277,"m","m",6.416666667,1.020833333,0
"777","thecount","helsing",7200,0,0.0486,"m","m",6.416666667,16.75,0
"778","thecount","lily",50400,399,0,"m","f",6.416666667,3.041666667,0.00791666666666667
"779","thecount","lucy",79200,350,0.0487,"m","f",6.416666667,8.229166667,0.00441919191919192
"780","thecount","marce",32400,0,0.4346,"m","f",6.416666667,1.479166667,0
"781","thecount","maribelo",7200,0,0,"m","m",6.416666667,5.333333333,0
"782","thecount","mina",46800,401,0,"m","f",6.416666667,9.270833333,0.00856837606837607
"783","thecount","mya",82800,380,0.2547,"m","f",6.416666667,18.75,0.00458937198067633
"784","thecount","parmalee",7200,0,0.4044,"m","m",6.416666667,7.166666667,0
"785","thecount","pixus",7200,0,0.5795,"m","m",6.416666667,2.270833333,0
"786","thecount","snow",28800,836,0.1799,"m","f",6.416666667,1.354166667,0.0290277777777778
"787","thecount","speedster",7200,0,0,"m","m",6.416666667,3.416666667,0
"788","thecount","streblick",7200,0,0.1123,"m","m",6.416666667,6.333333333,0
"789","thecount","tequila",7200,0,0.1453,"m","m",6.416666667,15,0
"790","thecount","vampirella",75600,2742,0.2114,"m","f",6.416666667,6.416666667,0.0362698412698413
"791","thecount","veronica",75600,1420,0.5518,"m","f",6.416666667,8.229166667,0.0187830687830688
"792","thecount","whimsey",7200,0,0.638,"m","m",6.416666667,2.854166667,0
"793","thecount","zaria",46800,0,0.5893,"m","f",6.416666667,2.354166667,0
"794","vampirella","bat2",14400,0,0,"f","f",6.416666667,14.33333333,0
"795","vampirella","bat3",25200,0,0.1432,"f","f",6.416666667,12.35416667,0
"796","vampirella","bat4",25200,0,0,"f","f",6.416666667,7.5,0
"797","vampirella","bella",82800,40,0.1686,"f","f",6.416666667,9.916666667,0.000483091787439614
"798","vampirella","cerce",46800,659,0.3623,"f","f",6.416666667,13.64583333,0.0140811965811966
"799","vampirella","cerceson",7200,0,0.168,"f","m",6.416666667,2.375,0
"800","vampirella","countess",39600,0,0.0904,"f","f",6.416666667,17.20833333,0
"801","vampirella","flapper",7200,0,0.0505,"f","m",6.416666667,3.416666667,0
"802","vampirella","fuschia",7200,0,0.0705,"f","m",6.416666667,8.229166667,0
"803","vampirella","gelfling",7200,0,0.2646,"f","m",6.416666667,13.70833333,0
"804","vampirella","gremlin",3600,0,0.886,"f","m",6.416666667,1.020833333,0
"805","vampirella","helsing",7200,0,0.0216,"f","m",6.416666667,16.75,0
"806","vampirella","lily",36000,0,0.2517,"f","f",6.416666667,3.041666667,0
"807","vampirella","lucy",68400,1488,0.0697,"f","f",6.416666667,8.229166667,0.0217543859649123
"808","vampirella","marce",32400,24,0.0956,"f","f",6.416666667,1.479166667,0.000740740740740741
"809","vampirella","maribelo",7200,0,0.0401,"f","m",6.416666667,5.333333333,0
"810","vampirella","mina",14400,0,0,"f","f",6.416666667,9.270833333,0
"811","vampirella","mya",75600,0,0.1892,"f","f",6.416666667,18.75,0
"812","vampirella","parmalee",7200,0,0.0442,"f","m",6.416666667,7.166666667,0
"813","vampirella","pixus",7200,0,0.0384,"f","m",6.416666667,2.270833333,0
"814","vampirella","snow",28800,454,0.0069,"f","f",6.416666667,1.354166667,0.0157638888888889
"815","vampirella","streblick",7200,0,0.5,"f","m",6.416666667,6.333333333,0
"816","vampirella","tequila",7200,0,0.1883,"f","m",6.416666667,15,0
"817","vampirella","thecount",14400,0,0.2114,"f","m",6.416666667,6.416666667,0
"818","vampirella","veronica",68400,380,0.0669,"f","f",6.416666667,8.229166667,0.00555555555555556
"819","vampirella","whimsey",7200,46,0.5,"f","m",6.416666667,2.854166667,0.00638888888888889
"820","vampirella","zaria",46800,713,0.2634,"f","f",6.416666667,2.354166667,0.0152350427350427
"821","veronica","bat2",14400,0,0,"f","f",8.229166667,14.33333333,0
"822","veronica","bat3",25200,240,0,"f","f",8.229166667,12.35416667,0.00952380952380952
"823","veronica","bat4",25200,120,0,"f","f",8.229166667,7.5,0.00476190476190476
"824","veronica","bella",90000,366,0,"f","f",8.229166667,9.916666667,0.00406666666666667
"825","veronica","cerce",68400,809,0,"f","f",8.229166667,13.64583333,0.011827485380117
"826","veronica","cerceson",7200,0,0.2869,"f","m",8.229166667,2.375,0
"827","veronica","countess",61200,3174,0.4081,"f","f",8.229166667,17.20833333,0.0518627450980392
"828","veronica","flapper",14400,0,0,"f","m",8.229166667,3.416666667,0
"829","veronica","fuschia",7200,384,0.2939,"f","m",8.229166667,8.229166667,0.0533333333333333
"830","veronica","gelfling",7200,0,0.6308,"f","m",8.229166667,13.70833333,0
"831","veronica","gremlin",3600,0,0.1818,"f","m",8.229166667,1.020833333,0
"832","veronica","helsing",7200,0,0.0897,"f","m",8.229166667,16.75,0
"833","veronica","lily",50400,300,0,"f","f",8.229166667,3.041666667,0.00595238095238095
"834","veronica","lucy",79200,1285,0.2752,"f","f",8.229166667,8.229166667,0.0162247474747475
"835","veronica","marce",32400,227,0.0761,"f","f",8.229166667,1.479166667,0.00700617283950617
"836","veronica","maribelo",7200,0,0.1171,"f","m",8.229166667,5.333333333,0
"837","veronica","mina",46800,876,0.1137,"f","f",8.229166667,9.270833333,0.0187179487179487
"838","veronica","mya",72000,3402,0,"f","f",8.229166667,18.75,0.04725
"839","veronica","parmalee",7200,0,0,"f","m",8.229166667,7.166666667,0
"840","veronica","pixus",7200,0,0.4441,"f","m",8.229166667,2.270833333,0
"841","veronica","snow",28800,412,0.303,"f","f",8.229166667,1.354166667,0.0143055555555556
"842","veronica","speedster",7200,14,0,"f","m",8.229166667,3.416666667,0.00194444444444444
"843","veronica","streblick",7200,0,0,"f","m",8.229166667,6.333333333,0
"844","veronica","tequila",7200,0,0,"f","m",8.229166667,15,0
"845","veronica","thecount",14400,323,0.5518,"f","m",8.229166667,6.416666667,0.0224305555555556
"846","veronica","vampirella",75600,236,0.0669,"f","f",8.229166667,6.416666667,0.00312169312169312
"847","veronica","whimsey",7200,0,0.5317,"f","m",8.229166667,2.854166667,0
"848","veronica","zaria",36000,319,0.3026,"f","f",8.229166667,2.354166667,0.00886111111111111
"849","vlad","bat2",3600,0,0.049,"m","f",5.333333333,14.33333333,0
"850","vlad","bat3",3600,0,0.0181,"m","f",5.333333333,12.35416667,0
"851","vlad","bat4",3600,0,0,"m","f",5.333333333,7.5,0
"852","vlad","bella",64800,0,0,"m","f",5.333333333,9.916666667,0
"853","vlad","cerce",46800,0,0.1112,"m","f",5.333333333,13.64583333,0
"854","vlad","cerceson",7200,0,0.1171,"m","m",5.333333333,2.375,0
"855","vlad","countess",39600,0,0.1117,"m","f",5.333333333,17.20833333,0
"856","vlad","flapper",14400,0,0.0792,"m","m",5.333333333,3.416666667,0
"857","vlad","fuschia",7200,0,0.1954,"m","m",5.333333333,8.229166667,0
"858","vlad","gelfling",7200,0,0.221,"m","m",5.333333333,13.70833333,0
"859","vlad","gremlin",3600,0,0.4058,"m","m",5.333333333,1.020833333,0
"860","vlad","helsing",7200,0,0,"m","m",5.333333333,16.75,0
"861","vlad","lily",25200,0,0,"m","f",5.333333333,3.041666667,0
"862","vlad","lucy",50400,197,0.0749,"m","f",5.333333333,8.229166667,0.00390873015873016
"863","vlad","marce",10800,0,0,"m","f",5.333333333,1.479166667,0
"864","vlad","maribelo",7200,0,0.1376,"m","m",5.333333333,5.333333333,0
"865","vlad","mina",25200,0,0.5623,"m","f",5.333333333,9.270833333,0
"866","vlad","mya",61200,0,0.1396,"m","f",5.333333333,18.75,0
"867","vlad","parmalee",7200,0,1e-04,"m","m",5.333333333,7.166666667,0
"868","vlad","pixus",7200,0,0,"m","m",5.333333333,2.270833333,0
"869","vlad","snow",7200,0,0,"m","f",5.333333333,1.354166667,0
"870","vlad","speedster",7200,0,0.0391,"m","m",5.333333333,3.416666667,0
"871","vlad","streblick",7200,0,0.0686,"m","m",5.333333333,6.333333333,0
"872","vlad","tequila",7200,0,0,"m","m",5.333333333,15,0
"873","vlad","thecount",14400,0,0,"m","m",5.333333333,6.416666667,0
"874","vlad","vampirella",54000,0,0,"m","f",5.333333333,6.416666667,0
"875","vlad","veronica",54000,0,0.1778,"m","f",5.333333333,8.229166667,0
"876","vlad","whimsey",7200,0,0.0228,"m","m",5.333333333,2.854166667,0
"877","vlad","zaria",21600,0,0,"m","f",5.333333333,2.354166667,0
"878","whimsey","bat2",14400,0,0,"m","f",2.854166667,14.33333333,0
"879","whimsey","bat3",25200,0,0.1169,"m","f",2.854166667,12.35416667,0
"880","whimsey","bat4",25200,0,0.0368,"m","f",2.854166667,7.5,0
"881","whimsey","bella",46800,0,0,"m","f",2.854166667,9.916666667,0
"882","whimsey","cerce",32400,0,0,"m","f",2.854166667,13.64583333,0
"883","whimsey","cerceson",7200,0,0.1116,"m","m",2.854166667,2.375,0
"884","whimsey","countess",39600,0,0.3144,"m","f",2.854166667,17.20833333,0
"885","whimsey","flapper",7200,0,0.1459,"m","m",2.854166667,3.416666667,0
"886","whimsey","gremlin",3600,0,0.2006,"m","m",2.854166667,1.020833333,0
"887","whimsey","lily",43200,0,0,"m","f",2.854166667,3.041666667,0
"888","whimsey","lucy",43200,0,0.1,"m","f",2.854166667,8.229166667,0
"889","whimsey","marce",32400,0,0.2836,"m","f",2.854166667,1.479166667,0
"890","whimsey","mina",25200,0,0,"m","f",2.854166667,9.270833333,0
"891","whimsey","mya",39600,0,0.245,"m","f",2.854166667,18.75,0
"892","whimsey","pixus",7200,0,0.2154,"m","m",2.854166667,2.270833333,0
"893","whimsey","snow",28800,0,0.2575,"m","f",2.854166667,1.354166667,0
"894","whimsey","vampirella",39600,557,0.5,"m","f",2.854166667,6.416666667,0.0140656565656566
"895","whimsey","veronica",32400,0,0.5317,"m","f",2.854166667,8.229166667,0
"896","whimsey","zaria",46800,0,0.5642,"m","f",2.854166667,2.354166667,0
"897","zaria","bat2",14400,0,0.0488,"f","f",2.354166667,14.33333333,0
"898","zaria","bat3",25200,0,0.0228,"f","f",2.354166667,12.35416667,0
"899","zaria","bat4",25200,0,0.1041,"f","f",2.354166667,7.5,0
"900","zaria","bella",46800,0,0.0759,"f","f",2.354166667,9.916666667,0
"901","zaria","cerce",32400,0,0,"f","f",2.354166667,13.64583333,0
"902","zaria","cerceson",7200,0,0,"f","m",2.354166667,2.375,0
"903","zaria","countess",39600,131,0,"f","f",2.354166667,17.20833333,0.00330808080808081
"904","zaria","flapper",7200,0,0,"f","m",2.354166667,3.416666667,0
"905","zaria","gremlin",3600,0,0.2343,"f","m",2.354166667,1.020833333,0
"906","zaria","lily",43200,0,0,"f","f",2.354166667,3.041666667,0
"907","zaria","lucy",28800,3475,0.5,"f","f",2.354166667,8.229166667,0.120659722222222
"908","zaria","marce",32400,0,0.2284,"f","f",2.354166667,1.479166667,0
"909","zaria","mina",25200,0,0,"f","f",2.354166667,9.270833333,0
"910","zaria","mya",39600,0,0.0479,"f","f",2.354166667,18.75,0
"911","zaria","pixus",7200,0,0.3924,"f","m",2.354166667,2.270833333,0
"912","zaria","snow",28800,0,0,"f","f",2.354166667,1.354166667,0
"913","zaria","vampirella",39600,0,0.2634,"f","f",2.354166667,6.416666667,0
"914","zaria","veronica",21600,0,0.3026,"f","f",2.354166667,8.229166667,0
"915","zaria","whimsey",7200,0,0.5642,"f","m",2.354166667,2.854166667,0
"916","zarison","bat2",14400,0,0,"m","f",1.020833333,14.33333333,0
"917","zarison","bat3",25200,0,0,"m","f",1.020833333,12.35416667,0
"918","zarison","bat4",25200,0,0,"m","f",1.020833333,7.5,0
"919","zarison","bella",32400,0,0.1021,"m","f",1.020833333,9.916666667,0
"920","zarison","cerce",25200,0,0,"m","f",1.020833333,13.64583333,0
"921","zarison","countess",25200,0,0,"m","f",1.020833333,17.20833333,0
"922","zarison","gremlin",3600,0,0.8145,"m","m",1.020833333,1.020833333,0
"923","zarison","lily",28800,0,0.4106,"m","f",1.020833333,3.041666667,0
"924","zarison","lucy",28800,0,0.25,"m","f",1.020833333,8.229166667,0
"925","zarison","marce",32400,0,0.3085,"m","f",1.020833333,1.479166667,0
"926","zarison","mina",25200,0,0,"m","f",1.020833333,9.270833333,0
"927","zarison","mya",25200,0,0,"m","f",1.020833333,18.75,0
"928","zarison","snow",28800,0,0,"m","f",1.020833333,1.354166667,0
"929","zarison","vampirella",25200,0,0.4455,"m","f",1.020833333,6.416666667,0
"930","zarison","veronica",25200,0,0.5898,"m","f",1.020833333,8.229166667,0
"931","zarison","zaria",32400,2369,0.5,"m","f",1.020833333,2.354166667,0.0731172839506173
