"","date","trial","donor","receiver","donation.sec","observation.sec"
"6443","2014.03.16",76,"speedster","zaria",0,3600
"6444","2014.03.16",76,"streblick","zaria",0,3600
"6445","2014.03.16",76,"tequila","zaria",0,3600
"6446","2014.03.16",76,"thecount","zaria",0,3600
"6447","2014.03.16",76,"vampirella","zaria",0,3600
"6448","2014.03.16",76,"leonard","zaria",0,3600
"6449","2014.03.16",76,"veronica","zaria",180,3600
"6450","2014.03.16",76,"vlad","zaria",0,3600
"6451","2014.03.16",76,"whimsey","zaria",0,3600
"6452","2014.03.16",76,"zarison","zaria",780,3600
"6453","2014.03.16",76,"artimis","zaria",0,3600
"6454","2014.03.16",76,"bat2","zaria",0,3600
"6455","2014.03.16",76,"bat3","zaria",0,3600
"6456","2014.03.16",76,"bat4","zaria",0,3600
"6457","2014.03.16",76,"bella","zaria",0,3600
"6458","2014.03.16",76,"cerce","zaria",0,3600
"6459","2014.03.16",76,"cerceson","zaria",0,3600
"6460","2014.03.16",76,"countess","zaria",0,3600
"6461","2014.03.16",76,"desi","zaria",0,3600
"6462","2014.03.16",76,"edward","zaria",0,3600
"6463","2014.03.16",76,"flapper","zaria",0,3600
"6464","2014.03.16",76,"fuschia","zaria",0,3600
"6465","2014.03.16",76,"gelfling","zaria",0,3600
"6466","2014.03.16",76,"gomez","zaria",0,3600
"6467","2014.03.16",76,"gremlin","zaria",0,3600
"6468","2014.03.16",76,"helsing","zaria",0,3600
"6469","2014.03.16",76,"lily","zaria",0,3600
"6470","2014.03.16",76,"lucy","zaria",360,3600
"6471","2014.03.16",76,"lucyson","zaria",0,3600
"6472","2014.03.16",76,"marce","zaria",0,3600
"6473","2014.03.16",76,"maribelo","zaria",0,3600
"6474","2014.03.16",76,"mina","zaria",420,3600
"6475","2014.03.16",76,"mya","zaria",0,3600
"6476","2014.03.16",76,"pixus","zaria",0,3600
"6477","2014.03.16",76,"snow","zaria",0,3600
"6478","2014.03.16",76,"speedster","zaria",0,3600
"6479","2014.03.16",76,"streblick","zaria",0,3600
"6480","2014.03.16",76,"tequila","zaria",0,3600
"6481","2014.03.16",76,"thecount","zaria",0,3600
"6482","2014.03.16",76,"vampirella","zaria",0,3600
"6483","2014.03.16",76,"leonard","zaria",0,3600
"6484","2014.03.16",76,"veronica","zaria",180,3600
"6485","2014.03.16",76,"vlad","zaria",0,3600
"6486","2014.03.16",76,"whimsey","zaria",0,3600
"6487","2014.03.16",76,"zarison","zaria",780,3600
"6488","2014.03.16",76,"artimis","zaria",0,3600
"6489","2014.03.16",76,"bat2","zaria",0,3600
"6490","2014.03.16",76,"bat3","zaria",0,3600
"6491","2014.03.16",76,"bat4","zaria",0,3600
"6492","2014.03.16",76,"bella","zaria",0,3600
"6493","2014.03.16",76,"cerce","zaria",0,3600
"6494","2014.03.16",76,"cerceson","zaria",0,3600
"6495","2014.03.16",76,"countess","zaria",0,3600
"6496","2014.03.16",76,"desi","zaria",0,3600
"6497","2014.03.16",76,"edward","zaria",0,3600
"6498","2014.03.16",76,"flapper","zaria",0,3600
"6499","2014.03.16",76,"fuschia","zaria",0,3600
"6500","2014.03.16",76,"gelfling","zaria",0,3600
"6501","2014.03.16",76,"gomez","zaria",0,3600
"6502","2014.03.16",76,"gremlin","zaria",0,3600
"6503","2014.03.16",76,"helsing","zaria",0,3600
"6504","2014.03.16",76,"lily","zaria",0,3600
"6505","2014.03.16",76,"lucy","zaria",360,3600
"6506","2014.03.16",76,"lucyson","zaria",0,3600
"6507","2014.03.16",76,"marce","zaria",0,3600
"6508","2014.03.16",76,"maribelo","zaria",0,3600
"6509","2014.03.16",76,"mina","zaria",420,3600
"6510","2014.03.16",76,"mya","zaria",0,3600
"6511","2014.03.16",76,"pixus","zaria",0,3600
"6512","2014.03.16",76,"snow","zaria",0,3600
"6513","2014.03.16",76,"speedster","zaria",0,3600
"6514","2014.03.16",76,"streblick","zaria",0,3600
"6515","2014.03.16",76,"tequila","zaria",0,3600
"6516","2014.03.16",76,"thecount","zaria",0,3600
"6517","2014.03.16",76,"vampirella","zaria",0,3600
"6518","2014.03.16",76,"leonard","zaria",0,3600
"6519","2014.03.16",76,"veronica","zaria",180,3600
"6520","2014.03.16",76,"vlad","zaria",0,3600
"6521","2014.03.16",76,"whimsey","zaria",0,3600
"6522","2014.03.16",76,"zarison","zaria",780,3600
"6523","2014.03.17",77,"artimis","veronica",0,3600
"6524","2014.03.17",77,"bat2","veronica",0,3600
"6525","2014.03.17",77,"bat3","veronica",0,3600
"6526","2014.03.17",77,"bat4","veronica",0,3600
"6527","2014.03.17",77,"bella","veronica",960,3600
"6528","2014.03.17",77,"cerce","veronica",0,3600
"6529","2014.03.17",77,"cerceson","veronica",0,3600
"6530","2014.03.17",77,"countess","veronica",420,3600
"6531","2014.03.17",77,"desi","veronica",0,3600
"6532","2014.03.17",77,"edward","veronica",0,3600
"6533","2014.03.17",77,"flapper","veronica",0,3600
"6534","2014.03.17",77,"fuschia","veronica",0,3600
"6535","2014.03.17",77,"gelfling","veronica",0,3600
"6536","2014.03.17",77,"gomez","veronica",0,3600
"6537","2014.03.17",77,"gremlin","veronica",0,3600
"6538","2014.03.17",77,"helsing","veronica",0,3600
"6539","2014.03.17",77,"lily","veronica",0,3600
"6540","2014.03.17",77,"lucy","veronica",180,3600
"6541","2014.03.17",77,"lucyson","veronica",0,3600
"6542","2014.03.17",77,"marce","veronica",0,3600
"6543","2014.03.17",77,"maribelo","veronica",0,3600
"6544","2014.03.17",77,"mina","veronica",480,3600
"6545","2014.03.17",77,"mya","veronica",0,3600
"6546","2014.03.17",77,"pixus","veronica",0,3600
"6547","2014.03.17",77,"snow","veronica",0,3600
"6548","2014.03.17",77,"speedster","veronica",0,3600
"6549","2014.03.17",77,"streblick","veronica",0,3600
"6550","2014.03.17",77,"tequila","veronica",0,3600
"6551","2014.03.17",77,"thecount","veronica",0,3600
"6552","2014.03.17",77,"vampirella","veronica",0,3600
"6553","2014.03.17",77,"leonard","veronica",0,3600
"6554","2014.03.17",77,"vlad","veronica",0,3600
"6555","2014.03.17",77,"whimsey","veronica",0,3600
"6556","2014.03.17",77,"zaria","veronica",0,3600
"6557","2014.03.17",77,"zarison","veronica",0,3600
"6558","2014.03.17",77,"artimis","veronica",0,3600
"6559","2014.03.17",77,"bat2","veronica",0,3600
"6560","2014.03.17",77,"bat3","veronica",0,3600
"6561","2014.03.17",77,"bat4","veronica",0,3600
"6562","2014.03.17",77,"bella","veronica",960,3600
"6563","2014.03.17",77,"cerce","veronica",0,3600
"6564","2014.03.17",77,"cerceson","veronica",0,3600
"6565","2014.03.17",77,"countess","veronica",420,3600
"6566","2014.03.17",77,"desi","veronica",0,3600
"6567","2014.03.17",77,"edward","veronica",0,3600
"6568","2014.03.17",77,"flapper","veronica",0,3600
"6569","2014.03.17",77,"fuschia","veronica",0,3600
"6570","2014.03.17",77,"gelfling","veronica",0,3600
"6571","2014.03.17",77,"gomez","veronica",0,3600
"6572","2014.03.17",77,"gremlin","veronica",0,3600
"6573","2014.03.17",77,"helsing","veronica",0,3600
"6574","2014.03.17",77,"lily","veronica",0,3600
"6575","2014.03.17",77,"lucy","veronica",180,3600
"6576","2014.03.17",77,"lucyson","veronica",0,3600
"6577","2014.03.17",77,"marce","veronica",0,3600
"6578","2014.03.17",77,"maribelo","veronica",0,3600
"6579","2014.03.17",77,"mina","veronica",480,3600
"6580","2014.03.17",77,"mya","veronica",0,3600
"6581","2014.03.17",77,"pixus","veronica",0,3600
"6582","2014.03.17",77,"snow","veronica",0,3600
"6583","2014.03.17",77,"speedster","veronica",0,3600
"6584","2014.03.17",77,"streblick","veronica",0,3600
"6585","2014.03.17",77,"tequila","veronica",0,3600
"6586","2014.03.17",77,"thecount","veronica",0,3600
"6587","2014.03.17",77,"vampirella","veronica",0,3600
"6588","2014.03.17",77,"leonard","veronica",0,3600
"6589","2014.03.17",77,"vlad","veronica",0,3600
"6590","2014.03.17",77,"whimsey","veronica",0,3600
"6591","2014.03.17",77,"zaria","veronica",0,3600
"6592","2014.03.17",77,"zarison","veronica",0,3600
"6593","2014.03.17",77,"artimis","veronica",0,3600
"6594","2014.03.17",77,"bat2","veronica",0,3600
"6595","2014.03.17",77,"bat3","veronica",0,3600
"6596","2014.03.17",77,"bat4","veronica",0,3600
"6597","2014.03.17",77,"bella","veronica",960,3600
"6598","2014.03.17",77,"cerce","veronica",0,3600
"6599","2014.03.17",77,"cerceson","veronica",0,3600
"6600","2014.03.17",77,"countess","veronica",420,3600
"6601","2014.03.17",77,"desi","veronica",0,3600
"6602","2014.03.17",77,"edward","veronica",0,3600
"6603","2014.03.17",77,"flapper","veronica",0,3600
"6604","2014.03.17",77,"fuschia","veronica",0,3600
"6605","2014.03.17",77,"gelfling","veronica",0,3600
"6606","2014.03.17",77,"gomez","veronica",0,3600
"6607","2014.03.17",77,"gremlin","veronica",0,3600
"6608","2014.03.17",77,"helsing","veronica",0,3600
"6609","2014.03.17",77,"lily","veronica",0,3600
"6610","2014.03.17",77,"lucy","veronica",180,3600
"6611","2014.03.17",77,"lucyson","veronica",0,3600
"6612","2014.03.17",77,"marce","veronica",0,3600
"6613","2014.03.17",77,"maribelo","veronica",0,3600
"6614","2014.03.17",77,"mina","veronica",480,3600
"6615","2014.03.17",77,"mya","veronica",0,3600
"6616","2014.03.17",77,"pixus","veronica",0,3600
"6617","2014.03.17",77,"snow","veronica",0,3600
"6618","2014.03.17",77,"speedster","veronica",0,3600
"6619","2014.03.17",77,"streblick","veronica",0,3600
"6620","2014.03.17",77,"tequila","veronica",0,3600
"6621","2014.03.17",77,"thecount","veronica",0,3600
"6622","2014.03.17",77,"vampirella","veronica",0,3600
"6623","2014.03.17",77,"leonard","veronica",0,3600
"6624","2014.03.17",77,"vlad","veronica",0,3600
"6625","2014.03.17",77,"whimsey","veronica",0,3600
"6626","2014.03.17",77,"zaria","veronica",0,3600
"6627","2014.03.17",77,"zarison","veronica",0,3600
"6628","2014.03.17",77,"artimis","veronica",0,3600
"6629","2014.03.17",77,"bat2","veronica",0,3600
"6630","2014.03.17",77,"bat3","veronica",0,3600
"6631","2014.03.17",77,"bat4","veronica",0,3600
"6632","2014.03.17",77,"bella","veronica",960,3600
"6633","2014.03.17",77,"cerce","veronica",0,3600
"6634","2014.03.17",77,"cerceson","veronica",0,3600
"6635","2014.03.17",77,"countess","veronica",420,3600
"6636","2014.03.17",77,"desi","veronica",0,3600
"6637","2014.03.17",77,"edward","veronica",0,3600
"6638","2014.03.17",77,"flapper","veronica",0,3600
"6639","2014.03.17",77,"fuschia","veronica",0,3600
"6640","2014.03.17",77,"gelfling","veronica",0,3600
"6641","2014.03.17",77,"gomez","veronica",0,3600
"6642","2014.03.17",77,"gremlin","veronica",0,3600
"6643","2014.03.17",77,"helsing","veronica",0,3600
"6644","2014.03.17",77,"lily","veronica",0,3600
"6645","2014.03.17",77,"lucy","veronica",180,3600
"6646","2014.03.17",77,"lucyson","veronica",0,3600
"6647","2014.03.17",77,"marce","veronica",0,3600
"6648","2014.03.17",77,"maribelo","veronica",0,3600
"6649","2014.03.17",77,"mina","veronica",480,3600
"6650","2014.03.17",77,"mya","veronica",0,3600
"6651","2014.03.17",77,"pixus","veronica",0,3600
"6652","2014.03.17",77,"snow","veronica",0,3600
"6653","2014.03.17",77,"speedster","veronica",0,3600
"6654","2014.03.17",77,"streblick","veronica",0,3600
"6655","2014.03.17",77,"tequila","veronica",0,3600
"6656","2014.03.17",77,"thecount","veronica",0,3600
"6657","2014.03.17",77,"vampirella","veronica",0,3600
"6658","2014.03.17",77,"leonard","veronica",0,3600
"6659","2014.03.17",77,"vlad","veronica",0,3600
"6660","2014.03.17",77,"whimsey","veronica",0,3600
"6661","2014.03.17",77,"zaria","veronica",0,3600
"6662","2014.03.17",77,"zarison","veronica",0,3600
"6663","2014.03.18",78,"artimis","marce",0,3600
"6664","2014.03.18",78,"bat2","marce",0,3600
"6665","2014.03.18",78,"bat3","marce",0,3600
"6666","2014.03.18",78,"bat4","marce",0,3600
"6667","2014.03.18",78,"bella","marce",0,3600
"6668","2014.03.18",78,"cerce","marce",600,3600
"6669","2014.03.18",78,"cerceson","marce",0,3600
"6670","2014.03.18",78,"countess","marce",0,3600
"6671","2014.03.18",78,"desi","marce",0,3600
"6672","2014.03.18",78,"edward","marce",0,3600
"6673","2014.03.18",78,"flapper","marce",0,3600
"6674","2014.03.18",78,"fuschia","marce",0,3600
"6675","2014.03.18",78,"gelfling","marce",0,3600
"6676","2014.03.18",78,"gomez","marce",0,3600
"6677","2014.03.18",78,"gremlin","marce",0,3600
"6678","2014.03.18",78,"helsing","marce",0,3600
"6679","2014.03.18",78,"lily","marce",0,3600
"6680","2014.03.18",78,"lucy","marce",0,3600
"6681","2014.03.18",78,"lucyson","marce",0,3600
"6682","2014.03.18",78,"maribelo","marce",0,3600
"6683","2014.03.18",78,"mina","marce",0,3600
"6684","2014.03.18",78,"mya","marce",0,3600
"6685","2014.03.18",78,"pixus","marce",0,3600
"6686","2014.03.18",78,"snow","marce",0,3600
"6687","2014.03.18",78,"speedster","marce",0,3600
"6688","2014.03.18",78,"streblick","marce",0,3600
"6689","2014.03.18",78,"tequila","marce",0,3600
"6690","2014.03.18",78,"thecount","marce",0,3600
"6691","2014.03.18",78,"vampirella","marce",0,3600
"6692","2014.03.18",78,"leonard","marce",0,3600
"6693","2014.03.18",78,"veronica","marce",0,3600
"6694","2014.03.18",78,"vlad","marce",0,3600
"6695","2014.03.18",78,"whimsey","marce",0,3600
"6696","2014.03.18",78,"zaria","marce",0,3600
"6697","2014.03.18",78,"zarison","marce",0,3600
"6698","2014.03.19",79,"artimis","vampirella",0,3600
"6699","2014.03.19",79,"bat2","vampirella",0,3600
"6700","2014.03.19",79,"bat3","vampirella",0,3600
"6701","2014.03.19",79,"bat4","vampirella",0,3600
"6702","2014.03.19",79,"bella","vampirella",360,3600
"6703","2014.03.19",79,"cerce","vampirella",0,3600
"6704","2014.03.19",79,"cerceson","vampirella",0,3600
"6705","2014.03.19",79,"countess","vampirella",0,3600
"6706","2014.03.19",79,"desi","vampirella",0,3600
"6707","2014.03.19",79,"edward","vampirella",0,3600
"6708","2014.03.19",79,"flapper","vampirella",0,3600
"6709","2014.03.19",79,"fuschia","vampirella",0,3600
"6710","2014.03.19",79,"gelfling","vampirella",0,3600
"6711","2014.03.19",79,"gomez","vampirella",0,3600
"6712","2014.03.19",79,"gremlin","vampirella",0,3600
"6713","2014.03.19",79,"helsing","vampirella",0,3600
"6714","2014.03.19",79,"lily","vampirella",0,3600
"6715","2014.03.19",79,"lucy","vampirella",60,3600
"6716","2014.03.19",79,"lucyson","vampirella",540,3600
"6717","2014.03.19",79,"marce","vampirella",0,3600
"6718","2014.03.19",79,"maribelo","vampirella",0,3600
"6719","2014.03.19",79,"mina","vampirella",0,3600
"6720","2014.03.19",79,"mya","vampirella",60,3600
"6721","2014.03.19",79,"pixus","vampirella",0,3600
"6722","2014.03.19",79,"snow","vampirella",0,3600
"6723","2014.03.19",79,"speedster","vampirella",0,3600
"6724","2014.03.19",79,"streblick","vampirella",0,3600
"6725","2014.03.19",79,"tequila","vampirella",0,3600
"6726","2014.03.19",79,"thecount","vampirella",0,3600
"6727","2014.03.19",79,"leonard","vampirella",0,3600
"6728","2014.03.19",79,"veronica","vampirella",0,3600
"6729","2014.03.19",79,"vlad","vampirella",0,3600
"6730","2014.03.19",79,"whimsey","vampirella",180,3600
"6731","2014.03.19",79,"zaria","vampirella",0,3600
"6732","2014.03.19",79,"zarison","vampirella",0,3600
"6733","2014.03.19",79,"artimis","vampirella",0,3600
"6734","2014.03.19",79,"bat2","vampirella",0,3600
"6735","2014.03.19",79,"bat3","vampirella",0,3600
"6736","2014.03.19",79,"bat4","vampirella",0,3600
"6737","2014.03.19",79,"bella","vampirella",360,3600
"6738","2014.03.19",79,"cerce","vampirella",0,3600
"6739","2014.03.19",79,"cerceson","vampirella",0,3600
"6740","2014.03.19",79,"countess","vampirella",0,3600
"6741","2014.03.19",79,"desi","vampirella",0,3600
"6742","2014.03.19",79,"edward","vampirella",0,3600
"6743","2014.03.19",79,"flapper","vampirella",0,3600
"6744","2014.03.19",79,"fuschia","vampirella",0,3600
"6745","2014.03.19",79,"gelfling","vampirella",0,3600
"6746","2014.03.19",79,"gomez","vampirella",0,3600
"6747","2014.03.19",79,"gremlin","vampirella",0,3600
"6748","2014.03.19",79,"helsing","vampirella",0,3600
"6749","2014.03.19",79,"lily","vampirella",0,3600
"6750","2014.03.19",79,"lucy","vampirella",60,3600
"6751","2014.03.19",79,"lucyson","vampirella",540,3600
"6752","2014.03.19",79,"marce","vampirella",0,3600
"6753","2014.03.19",79,"maribelo","vampirella",0,3600
"6754","2014.03.19",79,"mina","vampirella",0,3600
"6755","2014.03.19",79,"mya","vampirella",60,3600
"6756","2014.03.19",79,"pixus","vampirella",0,3600
"6757","2014.03.19",79,"snow","vampirella",0,3600
"6758","2014.03.19",79,"speedster","vampirella",0,3600
"6759","2014.03.19",79,"streblick","vampirella",0,3600
"6760","2014.03.19",79,"tequila","vampirella",0,3600
"6761","2014.03.19",79,"thecount","vampirella",0,3600
"6762","2014.03.19",79,"leonard","vampirella",0,3600
"6763","2014.03.19",79,"veronica","vampirella",0,3600
"6764","2014.03.19",79,"vlad","vampirella",0,3600
"6765","2014.03.19",79,"whimsey","vampirella",180,3600
"6766","2014.03.19",79,"zaria","vampirella",0,3600
"6767","2014.03.19",79,"zarison","vampirella",0,3600
"6768","2014.03.19",79,"artimis","vampirella",0,3600
"6769","2014.03.19",79,"bat2","vampirella",0,3600
"6770","2014.03.19",79,"bat3","vampirella",0,3600
"6771","2014.03.19",79,"bat4","vampirella",0,3600
"6772","2014.03.19",79,"bella","vampirella",360,3600
"6773","2014.03.19",79,"cerce","vampirella",0,3600
"6774","2014.03.19",79,"cerceson","vampirella",0,3600
"6775","2014.03.19",79,"countess","vampirella",0,3600
"6776","2014.03.19",79,"desi","vampirella",0,3600
"6777","2014.03.19",79,"edward","vampirella",0,3600
"6778","2014.03.19",79,"flapper","vampirella",0,3600
"6779","2014.03.19",79,"fuschia","vampirella",0,3600
"6780","2014.03.19",79,"gelfling","vampirella",0,3600
"6781","2014.03.19",79,"gomez","vampirella",0,3600
"6782","2014.03.19",79,"gremlin","vampirella",0,3600
"6783","2014.03.19",79,"helsing","vampirella",0,3600
"6784","2014.03.19",79,"lily","vampirella",0,3600
"6785","2014.03.19",79,"lucy","vampirella",60,3600
"6786","2014.03.19",79,"lucyson","vampirella",540,3600
"6787","2014.03.19",79,"marce","vampirella",0,3600
"6788","2014.03.19",79,"maribelo","vampirella",0,3600
"6789","2014.03.19",79,"mina","vampirella",0,3600
"6790","2014.03.19",79,"mya","vampirella",60,3600
"6791","2014.03.19",79,"pixus","vampirella",0,3600
"6792","2014.03.19",79,"snow","vampirella",0,3600
"6793","2014.03.19",79,"speedster","vampirella",0,3600
"6794","2014.03.19",79,"streblick","vampirella",0,3600
"6795","2014.03.19",79,"tequila","vampirella",0,3600
"6796","2014.03.19",79,"thecount","vampirella",0,3600
"6797","2014.03.19",79,"leonard","vampirella",0,3600
"6798","2014.03.19",79,"veronica","vampirella",0,3600
"6799","2014.03.19",79,"vlad","vampirella",0,3600
"6800","2014.03.19",79,"whimsey","vampirella",180,3600
"6801","2014.03.19",79,"zaria","vampirella",0,3600
"6802","2014.03.19",79,"zarison","vampirella",0,3600
"6803","2014.03.19",79,"artimis","vampirella",0,3600
"6804","2014.03.19",79,"bat2","vampirella",0,3600
"6805","2014.03.19",79,"bat3","vampirella",0,3600
"6806","2014.03.19",79,"bat4","vampirella",0,3600
"6807","2014.03.19",79,"bella","vampirella",360,3600
"6808","2014.03.19",79,"cerce","vampirella",0,3600
"6809","2014.03.19",79,"cerceson","vampirella",0,3600
"6810","2014.03.19",79,"countess","vampirella",0,3600
"6811","2014.03.19",79,"desi","vampirella",0,3600
"6812","2014.03.19",79,"edward","vampirella",0,3600
"6813","2014.03.19",79,"flapper","vampirella",0,3600
"6814","2014.03.19",79,"fuschia","vampirella",0,3600
"6815","2014.03.19",79,"gelfling","vampirella",0,3600
"6816","2014.03.19",79,"gomez","vampirella",0,3600
"6817","2014.03.19",79,"gremlin","vampirella",0,3600
"6818","2014.03.19",79,"helsing","vampirella",0,3600
"6819","2014.03.19",79,"lily","vampirella",0,3600
"6820","2014.03.19",79,"lucy","vampirella",60,3600
"6821","2014.03.19",79,"lucyson","vampirella",540,3600
"6822","2014.03.19",79,"marce","vampirella",0,3600
"6823","2014.03.19",79,"maribelo","vampirella",0,3600
"6824","2014.03.19",79,"mina","vampirella",0,3600
"6825","2014.03.19",79,"mya","vampirella",60,3600
"6826","2014.03.19",79,"pixus","vampirella",0,3600
"6827","2014.03.19",79,"snow","vampirella",0,3600
"6828","2014.03.19",79,"speedster","vampirella",0,3600
"6829","2014.03.19",79,"streblick","vampirella",0,3600
"6830","2014.03.19",79,"tequila","vampirella",0,3600
"6831","2014.03.19",79,"thecount","vampirella",0,3600
"6832","2014.03.19",79,"leonard","vampirella",0,3600
"6833","2014.03.19",79,"veronica","vampirella",0,3600
"6834","2014.03.19",79,"vlad","vampirella",0,3600
"6835","2014.03.19",79,"whimsey","vampirella",180,3600
"6836","2014.03.19",79,"zaria","vampirella",0,3600
"6837","2014.03.19",79,"zarison","vampirella",0,3600
"6838","2014.03.19",79,"artimis","vampirella",0,3600
"6839","2014.03.19",79,"bat2","vampirella",0,3600
"6840","2014.03.19",79,"bat3","vampirella",0,3600
"6841","2014.03.19",79,"bat4","vampirella",0,3600
"6842","2014.03.19",79,"bella","vampirella",360,3600
"6843","2014.03.19",79,"cerce","vampirella",0,3600
"6844","2014.03.19",79,"cerceson","vampirella",0,3600
"6845","2014.03.19",79,"countess","vampirella",0,3600
"6846","2014.03.19",79,"desi","vampirella",0,3600
"6847","2014.03.19",79,"edward","vampirella",0,3600
"6848","2014.03.19",79,"flapper","vampirella",0,3600
"6849","2014.03.19",79,"fuschia","vampirella",0,3600
"6850","2014.03.19",79,"gelfling","vampirella",0,3600
"6851","2014.03.19",79,"gomez","vampirella",0,3600
"6852","2014.03.19",79,"gremlin","vampirella",0,3600
"6853","2014.03.19",79,"helsing","vampirella",0,3600
"6854","2014.03.19",79,"lily","vampirella",0,3600
"6855","2014.03.19",79,"lucy","vampirella",60,3600
"6856","2014.03.19",79,"lucyson","vampirella",540,3600
"6857","2014.03.19",79,"marce","vampirella",0,3600
"6858","2014.03.19",79,"maribelo","vampirella",0,3600
"6859","2014.03.19",79,"mina","vampirella",0,3600
"6860","2014.03.19",79,"mya","vampirella",60,3600
"6861","2014.03.19",79,"pixus","vampirella",0,3600
"6862","2014.03.19",79,"snow","vampirella",0,3600
"6863","2014.03.19",79,"speedster","vampirella",0,3600
"6864","2014.03.19",79,"streblick","vampirella",0,3600
"6865","2014.03.19",79,"tequila","vampirella",0,3600
"6866","2014.03.19",79,"thecount","vampirella",0,3600
"6867","2014.03.19",79,"leonard","vampirella",0,3600
"6868","2014.03.19",79,"veronica","vampirella",0,3600
"6869","2014.03.19",79,"vlad","vampirella",0,3600
"6870","2014.03.19",79,"whimsey","vampirella",180,3600
"6871","2014.03.19",79,"zaria","vampirella",0,3600
"6872","2014.03.19",79,"zarison","vampirella",0,3600
"6873","2014.03.20",80,"artimis","countess",0,3600
"6874","2014.03.20",80,"bat2","countess",0,3600
"6875","2014.03.20",80,"bat3","countess",0,3600
"6876","2014.03.20",80,"bat4","countess",0,3600
"6877","2014.03.20",80,"bella","countess",0,3600
"6878","2014.03.20",80,"cerce","countess",0,3600
"6879","2014.03.20",80,"cerceson","countess",0,3600
"6880","2014.03.20",80,"desi","countess",0,3600
"6881","2014.03.20",80,"edward","countess",0,3600
"6882","2014.03.20",80,"flapper","countess",0,3600
"6883","2014.03.20",80,"fuschia","countess",0,3600
"6884","2014.03.20",80,"gelfling","countess",0,3600
"6885","2014.03.20",80,"gomez","countess",0,3600
"6886","2014.03.20",80,"gremlin","countess",0,3600
"6887","2014.03.20",80,"helsing","countess",0,3600
"6888","2014.03.20",80,"lily","countess",0,3600
"6889","2014.03.20",80,"lucy","countess",0,3600
"6890","2014.03.20",80,"lucyson","countess",0,3600
"6891","2014.03.20",80,"marce","countess",0,3600
"6892","2014.03.20",80,"maribelo","countess",0,3600
"6893","2014.03.20",80,"mina","countess",0,3600
"6894","2014.03.20",80,"mya","countess",0,3600
"6895","2014.03.20",80,"pixus","countess",0,3600
"6896","2014.03.20",80,"snow","countess",1080,3600
"6897","2014.03.20",80,"speedster","countess",0,3600
"6898","2014.03.20",80,"streblick","countess",0,3600
"6899","2014.03.20",80,"tequila","countess",0,3600
"6900","2014.03.20",80,"thecount","countess",0,3600
"6901","2014.03.20",80,"vampirella","countess",0,3600
"6902","2014.03.20",80,"leonard","countess",0,3600
"6903","2014.03.20",80,"veronica","countess",660,3600
"6904","2014.03.20",80,"vlad","countess",0,3600
"6905","2014.03.20",80,"whimsey","countess",0,3600
"6906","2014.03.20",80,"zaria","countess",0,3600
"6907","2014.03.20",80,"zarison","countess",0,3600
"6908","2014.03.20",80,"artimis","countess",0,3600
"6909","2014.03.20",80,"bat2","countess",0,3600
"6910","2014.03.20",80,"bat3","countess",0,3600
"6911","2014.03.20",80,"bat4","countess",0,3600
"6912","2014.03.20",80,"bella","countess",0,3600
"6913","2014.03.20",80,"cerce","countess",0,3600
"6914","2014.03.20",80,"cerceson","countess",0,3600
"6915","2014.03.20",80,"desi","countess",0,3600
"6916","2014.03.20",80,"edward","countess",0,3600
"6917","2014.03.20",80,"flapper","countess",0,3600
"6918","2014.03.20",80,"fuschia","countess",0,3600
"6919","2014.03.20",80,"gelfling","countess",0,3600
"6920","2014.03.20",80,"gomez","countess",0,3600
"6921","2014.03.20",80,"gremlin","countess",0,3600
"6922","2014.03.20",80,"helsing","countess",0,3600
"6923","2014.03.20",80,"lily","countess",0,3600
"6924","2014.03.20",80,"lucy","countess",0,3600
"6925","2014.03.20",80,"lucyson","countess",0,3600
"6926","2014.03.20",80,"marce","countess",0,3600
"6927","2014.03.20",80,"maribelo","countess",0,3600
"6928","2014.03.20",80,"mina","countess",0,3600
"6929","2014.03.20",80,"mya","countess",0,3600
"6930","2014.03.20",80,"pixus","countess",0,3600
"6931","2014.03.20",80,"snow","countess",1080,3600
"6932","2014.03.20",80,"speedster","countess",0,3600
"6933","2014.03.20",80,"streblick","countess",0,3600
"6934","2014.03.20",80,"tequila","countess",0,3600
"6935","2014.03.20",80,"thecount","countess",0,3600
"6936","2014.03.20",80,"vampirella","countess",0,3600
"6937","2014.03.20",80,"leonard","countess",0,3600
"6938","2014.03.20",80,"veronica","countess",660,3600
"6939","2014.03.20",80,"vlad","countess",0,3600
"6940","2014.03.20",80,"whimsey","countess",0,3600
"6941","2014.03.20",80,"zaria","countess",0,3600
"6942","2014.03.20",80,"zarison","countess",0,3600
"6943","2014.03.21",81,"artimis","lily",0,3600
"6944","2014.03.21",81,"bat2","lily",0,3600
"6945","2014.03.21",81,"bat3","lily",0,3600
"6946","2014.03.21",81,"bat4","lily",0,3600
"6947","2014.03.21",81,"bella","lily",1920,3600
"6948","2014.03.21",81,"cerce","lily",0,3600
"6949","2014.03.21",81,"cerceson","lily",0,3600
"6950","2014.03.21",81,"countess","lily",0,3600
"6951","2014.03.21",81,"desi","lily",0,3600
"6952","2014.03.21",81,"edward","lily",0,3600
"6953","2014.03.21",81,"flapper","lily",0,3600
"6954","2014.03.21",81,"fuschia","lily",0,3600
"6955","2014.03.21",81,"gelfling","lily",0,3600
"6956","2014.03.21",81,"gomez","lily",0,3600
"6957","2014.03.21",81,"gremlin","lily",0,3600
